GeneID	control	control	perturbed	perturbed	perturbed
56902	426	348	166	225	202
5534	530	705	85	191	18
107985892	0	0	0	0	0
25927	373	739	248	396	189
102724389	0	0	0	0	0
101927723	0	0	0	0	0
5341	0	0	0	0	0
554251	0	25	14	5	0
200558	0	36	16	20	39
10887	0	0	0	0	0
9938	0	0	0	0	0
105374790	0	0	0	0	0
105374791	0	0	0	0	0
107985893	0	0	0	0	0
27302	0	0	0	0	0
105374792	0	0	0	0	0
107985894	0	0	0	0	0
200504	0	0	0	0	0
56287	0	0	0	0	0
84168	23	27	8	16	0
100423030	0	0	0	0	0
2673	197	385	135	135	73
27247	253	711	21	69	32
22848	776	781	424	370	160
112268437	33	29	20	13	12
100124535	0	0	0	0	0
307	354	534	70	102	33
107985770	0	2	5	10	9
64395	238	199	124	127	113
11017	501	810	370	379	265
4084	38	62	9	34	2
151516	0	0	0	0	1
400960	0	0	0	0	0
5093	1481	1932	502	700	105
100133985	0	0	0	0	1
54980	2	124	16	21	7
7072	302	296	162	125	106
100189231	0	0	0	0	0
100302268	0	0	0	0	0
51449	839	891	593	506	486
6637	1917	2542	533	1036	48
84908	555	647	243	177	193
7039	0	0	0	0	0
100874273	0	0	0	0	0
107985895	0	0	0	0	0
119	0	0	0	0	0
105374794	0	0	0	0	0
344018	0	0	0	0	0
165530	0	0	0	0	0
50489	0	0	0	0	0
104355141	0	0	0	0	0
25806	0	0	0	0	0
525	0	0	0	0	0
101927750	5	10	10	20	17
105374795	0	0	0	0	1
79998	110	234	89	122	38
113419	110	295	115	146	53
105374796	0	0	0	0	0
79315	0	0	0	0	0
55577	304	330	130	191	87
84693	20	15	7	4	3
10199	270	753	264	354	156
400961	0	0	3	0	0
105374797	0	0	0	0	0
27332	629	649	534	263	219
8291	611	756	410	465	530
107985896	0	0	0	0	0
105374798	0	0	0	0	0
56603	0	0	3	0	1
23233	239	326	252	200	214
6697	307	236	85	113	82
2016	0	0	0	0	0
94097	74	2	17	42	9
107985897	28	0	0	0	3
105374800	1	0	0	0	19
26056	846	704	545	467	681
344022	0	0	0	0	0
10322	117	47	22	20	93
84279	89	149	82	94	168
10574	1457	1737	730	984	359
150726	0	0	5	0	0
1961	0	0	0	0	0
105374802	0	0	0	0	0
105374803	0	0	0	0	0
105374804	0	0	0	0	0
7840	78	47	33	58	50
100874291	0	0	0	0	0
9027	0	0	0	0	0
200420	0	0	0	0	0
112268418	0	0	0	0	0
51471	0	0	0	0	0
51002	218	540	206	271	84
8446	86	45	5	7	6
388960	0	0	0	0	0
105374807	0	0	0	0	0
10617	111	219	27	55	13
112268419	0	0	0	0	0
72	0	0	0	0	0
1716	543	405	145	236	43
100874048	1	16	2	2	0
200424	27	57	21	21	16
107985898	0	0	0	0	0
388962	438	1022	109	67	75
100507171	2	30	14	4	6
55233	498	765	107	149	54
10797	901	747	204	318	58
57835	2	35	9	43	15
1639	869	867	752	658	893
100189589	0	0	0	1	0
388963	0	0	0	0	0
84058	58	93	135	109	221
6242	0	0	3	1	1
100532735	96	92	93	64	133
83444	14	35	73	27	95
23559	82	61	23	38	51
7841	281	384	93	183	0
116540	260	401	230	170	224
84865	8	41	17	21	48
64427	54	92	47	60	71
85474	0	3	0	0	3
151534	19	6	5	4	6
84759	44	12	7	1	0
3196	0	0	0	0	0
165545	0	0	0	0	0
550	421	598	388	491	658
27429	26	90	10	9	17
84695	26	96	10	8	18
1796	167	208	64	82	1
130951	0	0	0	2	0
10505	0	23	13	9	9
105374808	0	0	0	0	0
102724497	0	1	0	0	0
102724482	0	0	0	0	0
3099	263	161	4	23	0
102724515	0	0	0	0	0
105374809	0	2	1	3	5
101927861	0	0	0	0	0
56655	185	226	79	121	244
6869	0	0	0	0	0
100846995	0	0	0	0	0
105374811	0	0	0	0	0
105374812	0	0	0	0	0
107985900	0	0	0	0	0
105374810	0	0	0	0	0
84141	0	0	0	0	0
101927884	1	0	0	0	0
9801	303	391	161	123	77
6936	294	249	99	117	59
105374813	0	0	0	0	0
105374814	0	0	0	0	0
80059	0	0	0	0	0
105374815	0	0	0	0	0
101927907	0	0	0	0	0
101927967	0	0	0	0	0
101927926	0	0	0	0	0
105374817	0	0	0	0	0
100170221	0	0	0	0	0
105374816	0	0	0	0	0
101927948	0	0	0	0	0
105374820	0	0	0	0	0
105374819	0	0	0	0	0
105374821	0	0	0	0	0
105374822	0	0	0	0	0
130120	0	0	0	0	0
5968	0	0	0	0	0
5967	0	0	0	0	0
5969	0	0	0	0	0
5068	0	0	0	0	0
107985902	0	0	0	0	0
105374823	0	0	0	0	0
101927987	0	0	0	0	0
1496	0	0	0	0	0
100422888	0	0	0	0	0
102465877	0	0	0	0	0
107985903	0	0	0	0	0
347730	0	0	0	0	0
107985904	0	0	0	0	0
105374824	0	0	0	0	0
105374827	0	0	0	0	0
100507201	0	0	0	0	0
102724542	0	0	0	0	0
105374828	0	0	0	0	0
105374829	0	0	0	0	0
105374831	0	0	0	0	0
1720	0	0	0	0	0
105374832	0	0	0	0	0
105374833	0	0	0	0	0
105374834	0	0	0	0	0
101928031	0	0	0	0	0
107985905	0	0	0	0	0
388965	0	0	0	0	2
8802	1399	1759	935	1091	747
1768	0	0	0	0	0
107985906	0	0	0	0	0
129293	0	13	3	0	0
105374837	0	0	0	0	0
105374836	1436	2641	523	826	32
9168	7662	13224	1593	4044	174
105374838	0	0	0	0	1
56888	193	496	171	173	65
100996478	0	0	0	0	0
83439	190	199	51	113	24
100874334	0	0	0	0	0
102724579	0	0	0	0	0
105374839	0	0	0	0	0
100996506	0	0	0	0	0
10618	2749	3419	1829	1851	2195
54884	347	762	151	357	20
84173	1	27	5	19	2
822	41	29	45	28	104
105374841	0	0	0	0	0
284948	0	0	0	0	0
100630918	0	23	0	2	2
4144	263	412	191	276	107
2677	399	695	220	278	94
8673	158	177	116	121	206
10791	942	1015	477	458	683
51255	1098	1319	899	884	1504
129303	102	158	1	5	0
10713	270	245	190	230	110
388969	79	189	39	35	62
6439	0	0	0	0	0
105374842	0	0	0	0	0
10578	0	0	0	0	0
84913	0	56	25	9	32
102466516	0	0	0	0	0
284950	0	0	0	0	0
8869	181	167	38	55	15
101928113	0	0	0	0	0
112268420	0	0	0	0	0
105374843	0	0	0	0	0
25885	396	325	87	170	53
55037	549	569	379	343	310
692225	0	0	0	0	0
10989	652	1015	723	762	506
100616159	0	0	0	0	0
51318	360	627	224	279	154
65055	0	0	0	0	0
55818	57	64	26	16	9
100526767	741	962	491	439	748
51652	812	1051	545	487	808
105374845	0	7	0	0	0
7844	107	203	16	22	14
64795	142	152	21	45	6
925	0	0	0	0	0
105374846	0	0	0	0	0
926	0	0	0	0	0
100286979	0	0	0	0	0
400966	42	39	23	14	7
5343	7	17	0	1	0
285074	36	30	5	4	0
107985772	0	0	0	0	0
102724642	1	0	1	1	3
100616370	0	0	0	2	0
107985771	0	0	0	0	0
105374847	0	0	0	0	0
107985908	0	0	0	0	0
105374848	0	0	0	0	0
105377635	0	0	0	0	0
101928173	12	8	12	22	12
112597	607	1164	404	447	292
101928152	5	26	3	2	1
107985909	5	15	0	3	0
100616499	0	0	0	0	0
101928214	0	4	2	2	4
730268	36	30	10	2	3
5342	7	8	5	1	1
729857	35	34	21	17	7
105374851	0	0	0	0	0
105374852	0	13	2	7	7
51315	91	270	118	87	142
150572	0	0	0	0	0
100616447	0	0	0	0	0
2168	0	0	0	1	0
101928347	0	0	0	0	0
55258	0	0	0	0	0
344167	0	0	0	0	0
200523	0	0	0	0	0
101928371	0	5	2	1	8
9451	39	83	21	5	5
101928403	0	0	10	0	1
102724805	0	0	0	0	6
22934	79	180	48	39	96
105374853	0	0	0	0	0
645784	0	0	0	0	0
105374855	11	18	3	7	2
100616399	0	0	0	0	0
105374854	0	15	0	0	0
3514	0	0	0	0	0
28946	0	0	0	0	0
28947	0	0	0	0	0
28948	0	0	0	0	0
28949	0	0	0	0	0
28950	0	0	0	0	0
28908	0	0	0	0	0
28907	0	0	0	0	0
28905	0	0	0	0	0
28929	0	0	0	0	0
28299	0	0	0	0	0
28943	0	0	0	0	0
28915	0	0	0	0	0
28942	0	0	0	0	0
28941	0	0	0	0	0
28928	0	0	0	0	0
28914	0	0	0	0	0
28940	0	0	0	0	0
28939	0	0	0	0	0
28927	0	0	0	0	0
28913	0	0	0	0	0
28938	0	0	0	0	0
28937	0	0	0	0	0
28926	0	0	0	0	0
28925	0	0	0	0	0
28912	0	0	0	0	0
28906	0	0	0	0	0
28936	0	0	0	0	0
28924	0	0	0	0	0
28923	0	0	0	0	0
28911	0	0	0	0	0
28922	0	0	0	0	0
28935	0	0	0	0	0
28921	0	0	0	0	0
28920	0	0	0	0	0
107985910	0	0	0	0	0
28919	0	0	0	0	0
28910	0	0	0	0	0
28934	0	0	0	0	0
28933	0	0	0	0	0
28909	0	0	0	0	0
28932	0	0	0	0	0
28918	0	0	0	0	0
28931	0	0	0	0	0
28917	0	0	0	0	0
28930	0	0	0	0	0
28916	0	0	0	0	0
107985911	71	59	44	45	56
101927050	0	0	0	0	0
105374862	0	0	0	0	0
28878	0	0	0	0	0
28893	0	0	0	0	0
28879	0	0	0	0	0
28894	0	0	0	0	0
28880	0	0	0	0	0
28895	0	0	0	0	0
28871	0	0	0	0	0
28896	0	0	0	0	0
28897	0	0	0	0	0
28872	0	0	0	0	0
28881	0	0	0	0	0
28882	0	0	0	0	0
28883	0	0	0	0	0
28898	0	0	0	0	0
28884	0	0	0	0	0
28873	0	0	0	0	0
28885	0	0	0	0	0
28886	0	0	0	0	0
28899	0	0	0	0	0
28870	0	0	0	0	0
28874	0	0	0	0	0
28887	0	0	0	0	0
28888	0	0	0	0	0
28869	0	0	0	0	0
28900	0	0	0	0	0
28901	0	0	0	0	0
28875	0	0	0	0	0
28889	0	0	0	0	0
28902	0	0	0	0	0
28903	0	0	0	0	0
28876	0	0	0	0	0
28890	0	0	0	0	0
28892	0	0	0	0	0
28891	0	0	0	0	0
28904	0	0	0	0	0
28877	0	0	0	0	0
101060017	0	0	0	0	0
101930047	0	0	0	0	0
101926969	0	0	0	0	0
654342	60	51	40	42	53
107985798	0	1	0	0	0
105374868	0	0	0	0	0
645367	31	22	18	3	28
440888	0	0	0	0	0
728034	10	30	8	14	15
107985915	11	0	0	0	0
100133920	0	0	0	1	0
100509620	0	0	0	1	0
107985916	0	0	0	0	0
90499	0	0	0	0	0
729171	7	9	4	2	0
442028	0	0	0	0	0
150483	0	0	0	0	0
105373487	0	0	0	0	0
4118	0	0	0	0	0
105373488	0	0	0	0	0
64969	1043	1455	331	470	269
84874	71	67	3	16	7
7549	38	3	3	6	0
150696	0	0	0	0	0
30818	0	0	8	0	0
51011	83	26	44	50	74
653192	0	0	0	0	0
107985917	0	0	0	0	0
129868	0	0	0	0	0
105373490	0	0	0	0	0
101926959	0	0	0	0	0
105373492	0	0	0	0	0
150759	26	128	32	38	41
400986	120	187	62	86	47
729234	10	6	2	4	4
150763	40	103	75	89	170
105373493	0	0	0	0	0
105373494	0	0	0	0	0
151	0	0	0	0	0
431705	0	0	0	0	0
1844	0	0	0	0	0
56910	1953	2262	803	1157	403
285033	0	2	0	8	5
109623481	0	0	0	0	0
55654	195	308	179	266	278
9391	320	546	317	251	481
23020	718	757	291	272	129
150771	0	0	0	0	2
23397	289	160	148	117	155
93082	0	0	0	0	0
105373496	0	0	0	0	0
10865	34	38	43	44	40
55683	122	223	106	97	51
90342	0	0	0	0	2
81562	69	228	165	196	259
26504	8	60	2	5	0
100422928	0	0	0	0	0
100506036	0	24	0	0	0
26505	1	61	21	35	60
200539	0	6	8	0	7
51239	138	111	18	44	1
54910	0	9	2	1	0
51252	0	0	0	0	0
101927053	0	0	0	0	0
151313	10	14	12	8	32
375248	111	150	87	71	37
100506076	0	5	4	8	4
107985920	0	0	0	0	0
100506123	0	2	2	2	0
57730	94	107	62	71	23
105373499	0	0	0	0	0
1329	963	1475	733	664	1060
10120	229	351	86	145	7
728537	0	0	3	6	2
7535	0	0	0	0	0
23505	366	466	128	167	81
107985921	0	0	0	0	0
105373501	0	0	0	0	0
200403	0	0	0	0	0
1261	0	0	0	0	0
3631	140	109	54	60	32
493753	72	121	22	21	5
25972	47	115	18	29	14
11320	467	465	276	231	149
107985922	0	0	2	0	1
101927070	0	0	0	1	0
343990	74	114	112	115	40
80705	0	0	1	7	0
150590	0	0	0	0	0
51601	28	4	7	16	3
129531	349	338	138	106	82
51263	787	940	406	446	312
254773	0	0	0	0	0
129530	0	0	0	0	0
10190	331	304	126	101	43
107985923	8	16	5	1	5
9669	4006	7004	3211	3523	3392
51455	166	278	116	107	93
3899	34	1	9	29	15
105373504	0	0	0	0	0
112268421	0	0	0	0	0
150577	0	0	0	0	0
164832	0	0	4	0	2
9486	43	73	35	30	52
129521	0	0	0	0	0
105373506	0	0	0	0	0
79031	243	305	143	54	154
105373507	0	0	0	0	0
107985814	0	0	0	0	0
107985924	0	0	0	0	0
105375310	0	0	0	0	0
105373508	0	0	0	0	0
4862	77	172	20	15	12
101927142	0	4	0	2	0
6160	6990	9765	2727	4664	993
11138	106	283	76	140	121
105373510	0	10	9	0	0
100506286	0	0	0	8	1
55571	274	379	279	260	205
105373511	0	0	0	0	0
284996	843	1905	626	675	416
692205	0	5	6	1	2
105373512	0	0	0	6	0
100847007	0	0	0	0	0
200407	0	0	1	0	9
731220	0	0	0	0	0
107985925	0	0	0	0	0
105373514	0	0	0	0	0
9448	4426	5961	2993	2618	3446
100506328	0	0	0	0	0
7850	0	0	0	0	0
107985926	0	0	0	0	0
3554	14	31	15	32	10
8808	0	0	0	0	0
9173	57	144	38	25	27
8809	0	11	6	13	1
8807	0	0	0	0	0
100616157	0	0	0	0	0
389015	0	0	3	0	0
6549	0	0	0	0	0
84804	0	21	15	8	12
130827	0	19	0	7	8
105373518	0	0	0	0	0
105373519	0	0	0	0	0
105373520	0	0	0	0	0
107985927	0	0	0	0	0
107985928	0	0	0	0	0
105373521	0	0	0	0	0
105373523	0	0	0	0	0
105373522	0	0	0	0	0
100287010	0	0	0	0	0
101927331	0	0	0	0	0
150568	0	0	0	0	0
101927360	0	0	0	0	0
105373524	0	0	0	0	0
105373525	0	0	0	0	0
105373526	0	0	0	0	0
101927383	0	0	0	0	0
284998	0	0	0	0	0
100506421	0	0	0	0	0
5455	0	0	0	0	0
102682016	0	0	0	0	0
102724691	0	0	0	0	0
64965	254	409	104	114	40
101927492	0	18	10	2	4
105373527	0	0	0	0	0
105373984	0	0	0	0	0
105373528	0	0	0	0	0
11250	0	0	0	0	0
9392	375	446	161	139	100
100506473	0	26	21	16	10
79074	89	363	131	106	158
2274	2026	1975	746	698	565
105373529	0	0	0	0	0
105375311	0	0	0	0	0
285000	0	0	0	0	0
107985929	0	0	0	0	0
8440	106	102	18	18	12
105373530	0	0	0	0	0
105373531	0	0	0	0	0
84417	0	0	0	0	0
80146	301	273	123	144	129
107985930	0	0	0	0	0
402096	0	0	0	0	0
285189	0	3	0	1	0
653489	62	72	34	15	19
105373534	0	0	0	0	0
107985931	0	0	0	0	1
927	0	0	0	0	0
102724744	0	0	0	0	0
84620	0	0	0	0	0
105373535	0	0	0	0	0
105373536	0	0	0	0	0
105373538	0	0	0	0	0
105373537	0	0	0	0	0
105373539	0	0	0	0	0
104326057	0	0	0	0	0
729121	0	0	0	0	0
285190	23	31	14	14	9
60482	0	0	0	0	0
107178918	0	0	0	0	0
102724774	0	0	0	0	0
442038	0	0	0	0	0
6819	0	0	0	0	0
151234	0	0	8	0	0
27233	0	0	0	0	0
9648	456	539	264	210	125
644903	0	12	2	1	3
3987	1358	1732	972	672	1505
106182118	0	0	0	0	0
5903	847	1072	519	465	329
165055	108	108	19	45	6
10913	0	0	0	0	0
100287216	1	35	0	3	1
344558	360	340	207	170	327
100422863	0	0	0	0	0
100423027	0	0	0	0	0
107985773	0	0	0	0	0
151011	278	414	150	169	86
65124	58	38	38	28	17
105373545	0	0	0	0	0
107985774	0	0	0	0	0
100506563	0	0	0	0	0
84220	54	77	33	34	21
102724848	0	0	0	0	0
100271835	0	3	0	0	1
96626	29	38	1	5	0
105373547	0	2	0	0	1
440895	0	1	0	0	1
440894	10	0	0	4	0
112268438	0	0	0	0	0
105373985	0	0	0	0	0
107985775	0	0	0	0	0
105373548	0	0	0	0	0
105373549	0	0	0	0	0
105373986	0	0	0	0	0
100422994	0	0	0	0	0
7851	400	377	169	164	174
100616123	0	0	0	0	0
4867	25	61	15	19	6
205251	147	440	0	1	0
100507334	0	2	0	0	0
100847033	0	0	0	0	0
105373551	0	0	0	0	0
107985776	0	0	0	0	0
105375809	0	0	0	0	0
151009	13	0	0	0	0
100288695	31	41	3	5	0
100288570	0	2	0	1	1
105373552	0	2	0	0	1
102724875	0	0	0	0	0
729540	47	75	31	35	21
105373553	0	0	0	0	0
699	404	581	184	199	84
106635550	0	0	0	1	0
105373554	0	0	0	0	0
55289	0	0	0	0	0
400997	0	0	0	0	0
10018	0	0	5	6	0
541471	473	935	352	389	290
101927283	12	4	0	5	4
100616341	0	0	0	0	0
105373557	12	12	9	12	5
105373559	0	0	0	0	0
107985933	0	0	0	0	0
64682	158	226	69	110	10
100616165	0	0	0	2	0
10461	0	103	21	26	1
84910	356	473	161	186	127
105373560	0	0	0	0	11
129804	9	32	26	41	14
84524	172	131	138	145	88
376940	39	38	39	27	36
727851	53	76	31	34	21
150465	621	975	378	372	187
105373562	0	0	0	1	1
84172	230	420	179	218	158
101927330	0	0	0	0	0
84269	10	111	36	55	38
107985934	0	10	2	5	0
400999	0	8	12	9	25
6574	1272	1428	788	495	237
102724955	0	0	0	0	0
284958	0	7	0	0	2
150468	367	624	277	251	182
3552	18	24	5	0	1
3553	0	0	0	0	2
105373563	0	0	0	0	0
27178	0	0	0	0	0
56300	0	0	0	0	0
27179	0	0	0	0	0
27177	0	0	0	0	0
26525	0	0	0	0	0
84639	0	0	0	0	0
3557	0	0	0	0	0
23550	0	0	0	0	0
7849	30	0	1	0	0
654433	0	0	0	0	0
105373567	0	0	0	0	0
101927400	0	0	0	0	0
107985936	0	0	0	0	0
150472	327	391	101	149	67
112268422	16	3	3	0	0
200350	0	0	0	2	0
101927424	0	0	0	0	0
103344932	0	0	0	0	0
729468	0	0	0	0	0
654412	0	0	0	0	0
100302128	0	0	0	0	0
375260	4	11	9	10	20
84771	4	16	6	6	25
118433	44	61	29	56	30
11159	16	8	9	6	4
112268423	16	5	2	4	0
80255	194	334	79	139	37
100616208	0	0	0	0	0
105373570	0	0	0	0	0
101060091	0	15	0	2	12
10096	1908	3044	1038	1141	648
440900	0	0	0	0	0
100499194	0	0	0	0	0
57628	0	0	0	0	0
101927591	0	0	0	0	0
105373575	0	0	0	0	0
105373574	0	0	0	0	0
107985937	0	0	0	0	0
389023	0	0	0	0	0
107985938	0	0	0	0	0
105373572	0	0	0	0	0
105373576	0	0	0	0	0
8886	563	1197	539	531	464
107985939	0	0	1	0	8
54520	179	189	100	77	124
101929908	0	0	0	0	5
102723413	0	0	0	0	0
107985940	0	0	0	0	0
51141	40	143	51	9	6
100506797	0	0	5	0	0
105373578	0	0	0	0	0
107985815	0	0	0	0	0
105373579	0	0	0	0	0
101927709	0	0	0	0	0
2019	0	0	0	1	0
8685	0	0	0	0	0
165257	0	0	0	0	0
107985941	0	0	0	0	0
55240	129	149	51	90	61
100874111	0	0	0	0	0
105373581	74	82	36	70	32
130355	0	5	0	7	1
1622	3397	4207	1157	1499	638
140738	24	16	1	1	21
6344	0	0	0	0	0
107105282	0	0	0	0	0
200373	0	0	0	0	0
80775	35	83	45	77	71
101927764	0	7	0	0	0
5775	69	56	77	45	21
107985817	0	0	0	0	0
57669	12	88	44	16	19
105373582	0	0	6	0	2
79134	51	141	26	90	34
105373583	0	0	0	0	0
5899	524	937	264	376	198
105373584	0	0	0	0	0
105373989	0	0	0	0	0
3625	0	0	0	0	0
84931	0	0	0	0	0
105373585	0	0	0	0	0
2736	22	122	6	27	3
105373587	0	0	0	0	0
105373588	0	0	0	0	0
29842	0	0	0	0	0
23332	187	202	108	92	47
107985942	0	0	0	0	0
100151683	395	247	485	174	89
254128	100	114	47	66	60
84365	561	762	299	351	283
7247	665	757	330	329	153
105373590	0	0	0	0	0
101927801	0	0	0	0	0
105373592	0	0	0	0	0
105373591	0	0	0	0	0
105373593	0	0	0	0	0
107985943	0	0	0	0	0
105373594	0	0	0	0	0
105373595	0	0	0	0	0
105373596	0	0	0	0	0
107985818	0	0	0	0	0
107985819	0	0	0	0	0
107985820	0	0	0	0	0
129684	0	0	0	0	0
105373598	0	0	0	0	0
105373597	0	0	0	0	0
105373600	0	0	0	0	0
105373601	0	0	0	0	0
105373602	0	0	0	0	0
2995	0	21	2	7	3
105373603	0	0	0	0	0
101929926	0	0	0	0	0
105373604	0	0	0	0	0
274	291	340	116	205	128
105373605	0	0	1	0	0
339761	0	1	0	2	0
2071	160	394	103	94	33
10746	416	357	198	232	111
100506922	30	0	0	5	0
5624	0	0	0	0	0
100616187	0	0	0	0	0
105373608	0	0	0	0	0
55677	924	1133	650	543	614
4648	0	0	0	0	0
105373609	0	0	0	0	0
101927834	0	0	0	0	0
55679	197	148	151	153	344
2840	0	0	0	0	2
55339	319	706	206	284	158
84826	9	20	1	7	1
5433	264	326	122	131	129
83607	307	425	88	153	60
107985944	0	0	6	3	15
79595	24	128	64	69	92
56886	525	780	325	221	300
9394	36	5	4	18	3
105373610	0	0	0	0	0
105373611	0	0	0	0	0
101927881	0	0	0	0	0
151121	0	0	0	0	0
105373612	0	0	0	0	0
105373613	0	0	0	0	0
105373614	0	0	0	0	0
107985945	0	0	0	0	0
105373615	0	0	0	0	0
105373616	0	0	0	0	0
389033	0	0	0	0	0
101927924	0	0	0	0	0
100131320	0	0	0	0	0
84084	42	10	1	3	1
440905	0	0	0	0	0
728378	0	0	0	0	0
105373617	0	0	0	0	0
285103	0	0	0	1	0
91409	0	0	0	1	0
55627	203	344	170	248	201
80097	953	1250	820	707	1301
112714	0	0	0	0	0
100189418	0	0	0	0	0
84317	327	342	28	67	1
92856	297	443	243	291	583
26469	103	120	120	71	206
105373618	0	0	0	1	0
100216479	0	0	0	0	0
646802	0	0	0	0	0
653269	0	0	0	0	0
653275	0	0	0	0	0
646743	0	0	0	0	0
107985778	0	0	0	0	0
150527	0	0	0	0	0
55997	0	0	0	0	0
653781	0	0	0	0	0
100132708	0	0	0	0	0
344561	0	0	0	0	0
205147	0	0	0	0	0
50649	399	269	105	180	58
130074	430	350	141	207	70
55041	1175	1284	768	726	840
445582	0	0	0	0	0
112268424	0	0	0	0	0
440910	0	0	0	0	0
150786	53	22	3	9	1
112268425	0	0	0	0	0
389043	0	0	0	0	0
401010	0	0	0	0	0
653784	297	200	113	154	254
113457	0	0	0	0	0
100616378	0	0	0	0	0
150776	181	370	164	205	79
90557	0	10	0	2	0
440915	0	0	0	0	0
101927994	0	0	0	0	0
29798	2	10	6	2	1
408029	0	0	1	0	0
101928067	0	0	0	0	0
554226	0	0	0	0	0
100313824	0	0	0	0	0
105373622	0	0	0	0	0
646915	0	0	0	0	0
339742	0	0	0	0	0
2863	4	13	6	7	21
113218485	0	0	0	0	0
116372	77	53	11	13	35
105373623	0	0	0	0	0
344148	58	164	69	97	64
101928185	0	0	0	0	0
112268439	1	0	0	9	1
101928161	0	0	0	0	0
105373627	0	0	0	0	0
105373628	0	0	0	0	0
4249	555	1129	568	599	258
100500878	0	0	0	0	0
81615	97	160	60	49	91
105373629	15	31	8	33	5
130013	0	3	0	1	0
100847069	0	0	0	0	0
100129961	0	3	19	0	2
905	68	147	65	79	29
80122	0	0	0	0	0
22930	632	802	203	312	204
109616967	0	0	0	0	0
84083	18	36	13	24	30
23518	255	801	216	246	153
406915	0	0	0	0	0
107985946	0	0	0	0	0
23190	1098	1422	551	563	374
3938	0	0	0	0	0
100507600	0	0	0	0	0
4175	164	319	108	158	20
1615	1162	1376	913	803	1527
101928243	0	9	6	0	0
112268426	0	0	0	0	0
7852	0	0	0	0	0
107985947	0	0	0	0	0
105373633	0	0	0	0	0
80731	0	0	0	0	0
105373634	0	0	0	0	0
101928273	0	0	0	0	0
3176	0	0	0	1	0
107985948	0	0	0	0	0
105373636	0	0	0	0	0
105373635	0	0	0	0	0
105373637	0	1	2	10	8
339745	3	108	32	36	16
11249	0	0	0	0	0
647012	0	0	1	0	0
105373639	0	0	0	0	0
105373640	0	0	0	0	0
107985821	0	0	0	0	0
105373643	0	0	0	0	0
105373641	0	0	0	0	0
105373644	0	0	0	0	0
105373645	0	0	0	0	0
105373647	0	0	0	0	0
107985822	0	0	0	0	0
53353	0	0	8	0	0
102465692	0	0	0	0	0
105373649	0	0	0	0	0
107985779	0	0	0	0	0
105373648	0	0	0	0	0
105373651	0	0	0	0	0
107985823	0	0	0	0	0
105373652	0	0	0	0	0
8942	0	0	0	1	0
55843	0	0	0	0	0
107985949	0	0	0	0	0
101928361	0	0	0	0	0
105373654	0	0	0	0	0
101928386	0	0	0	0	0
79712	25	157	7	20	15
9839	355	253	146	150	149
100303491	0	0	0	0	0
101928455	0	0	0	0	0
105373656	0	0	0	0	0
401014	0	0	0	0	0
105373663	0	0	0	0	0
105373662	0	0	0	0	0
100505498	0	0	0	0	0
105373664	0	0	0	0	0
105373665	0	0	0	0	0
105373666	0	0	0	0	0
105373667	0	0	0	0	0
728773	0	0	0	0	0
105373669	0	0	0	0	0
105373668	0	0	0	0	0
107985824	0	0	0	0	0
92	80	35	55	27	2
5000	171	119	29	54	22
105373674	0	0	0	0	0
55777	86	75	26	22	30
105373673	0	0	0	0	0
26122	153	241	74	65	49
101928526	0	0	0	0	0
3800	0	0	0	1	0
112267889	0	0	0	0	0
101928553	0	0	0	0	0
130576	0	0	0	0	0
105373678	0	0	0	0	0
105373677	0	0	0	0	0
105373679	0	0	0	0	0
130574	0	0	0	0	0
113218495	0	0	0	0	0
27249	529	755	281	289	86
101929231	0	4	0	2	0
105373680	0	0	0	0	0
150596	0	0	0	0	0
105373682	0	0	0	0	0
105373684	0	0	0	0	0
105373683	0	0	0	0	0
105373685	0	0	0	0	0
390	1056	1599	733	552	545
101929260	0	0	0	0	0
101929282	0	0	0	0	0
105373686	0	0	0	0	0
107985825	0	0	0	0	0
107985826	0	0	0	0	0
375287	178	130	36	66	30
9111	256	757	244	339	157
107985827	0	0	0	0	0
101929319	0	0	0	0	0
7130	0	0	0	0	0
100616392	0	0	0	0	0
100616418	0	0	0	0	0
55183	961	1201	583	564	533
4703	0	0	0	0	5
101929356	0	17	0	9	4
26225	567	512	183	198	168
785	0	0	0	0	0
10254	109	276	78	81	40
105373689	0	0	0	0	0
105373688	0	0	0	0	0
114793	461	502	231	240	136
105373690	0	0	5	6	0
55660	2474	3381	1520	1507	1340
151188	43	70	35	28	15
105373691	0	0	0	0	0
107985950	0	0	0	0	0
107985951	0	0	0	0	0
56475	0	0	0	0	0
114805	0	0	0	0	0
100144595	0	0	0	0	0
105373692	0	0	0	0	0
105373694	0	0	0	0	0
105373693	0	0	0	0	0
3760	0	0	0	0	0
105373696	0	0	0	0	0
107985952	0	0	0	0	0
105373698	0	0	0	0	0
105373699	0	0	0	0	0
105373700	0	0	0	0	0
107985953	0	3	0	3	0
107985828	0	0	0	0	0
105373703	0	0	0	0	0
101929378	0	0	0	0	0
4929	0	0	0	0	0
440918	0	0	4	0	2
100189021	0	0	0	0	0
100189208	0	0	0	0	0
2820	229	264	70	138	57
105373707	0	0	0	0	0
105373708	0	0	0	0	0
107985955	0	0	0	0	0
105373710	0	0	0	0	0
105373709	0	0	0	0	0
11227	0	0	0	0	0
57471	0	0	0	0	0
728066	43	61	13	31	9
105373711	0	0	0	0	0
9595	0	0	0	0	0
105373712	0	0	0	0	0
130399	0	0	0	0	0
