GeneID	control	control	control	perturbed	perturbed
103752586	28	27	14	39	45
55622	367	373	372	230	203
100616219	0	0	0	1	0
285045	0	4	1	0	3
105374453	0	0	0	0	0
4052	281	302	289	219	275
100616136	0	0	0	0	0
25780	3	7	3	6	4
105374454	2	2	4	3	4
25940	1255	1244	1185	428	565
105374455	0	1	1	2	3
107985864	0	0	0	0	2
104355287	0	0	0	0	0
151325	0	0	0	1	0
105374456	0	0	0	0	0
106144585	0	0	0	0	0
105374457	0	0	0	0	0
105374459	0	0	0	0	0
104355288	0	0	0	0	0
107985865	0	0	0	0	0
105374458	0	0	0	0	0
105374461	0	0	0	0	0
107985808	0	0	0	0	0
100616475	0	0	0	0	0
107985866	0	0	0	0	0
100288911	0	2	1	1	0
51232	437	382	404	188	204
9637	282	318	276	150	187
5212	0	0	0	0	0
6801	1093	1060	992	663	789
54497	1458	1472	1347	1065	1246
253635	256	234	268	115	159
5610	1111	1080	1041	480	584
391365	0	1	0	0	0
100505876	1209	1198	1165	665	761
10153	1039	1081	924	499	596
55471	518	477	479	434	432
23683	877	813	857	461	570
101929542	4	4	4	3	2
25797	0	0	3	0	0
107985868	0	0	0	0	0
105374464	2	4	3	0	1
10602	678	705	611	282	326
107985870	7	4	2	2	1
105374465	0	0	0	0	0
107985869	0	0	0	0	0
101929559	0	0	0	0	0
151393	75	77	62	70	75
101410544	1	3	1	2	2
107985872	1	0	0	1	1
1545	187	167	143	211	266
105374466	0	0	0	1	2
285154	1	2	3	0	2
107985871	0	3	1	2	8
102723739	0	0	1	1	1
105374467	0	0	0	0	0
64225	1177	1234	1095	721	829
105374468	0	0	1	0	0
100996902	0	0	0	0	0
101929596	2	0	2	2	3
92906	800	765	795	497	497
130589	8	6	8	5	8
6432	1976	2000	1855	1036	1219
79833	355	308	301	99	129
90957	599	499	448	333	406
105374470	8	6	4	7	7
729967	81	96	95	42	44
100271715	4	1	2	5	3
105374471	0	1	2	1	3
375196	2	0	0	1	1
6654	822	811	837	512	537
344387	7	3	6	5	2
8491	528	559	471	324	378
728730	22	33	27	9	26
130733	12	18	11	9	8
80745	187	205	196	130	146
112268436	0	0	0	0	0
100128590	0	0	0	0	0
6546	6	1	3	1	1
101929667	0	0	0	0	0
105374473	0	0	0	0	0
105374475	0	0	0	0	0
105374497	0	0	0	0	0
105374491	0	0	0	0	0
101929700	0	0	0	0	0
105374506	0	0	0	0	0
388942	0	0	0	0	0
101929723	0	0	0	0	0
400950	0	0	0	0	0
105374517	0	0	0	0	0
91461	131	104	133	47	58
105374531	0	0	0	0	0
102723824	4	2	0	4	7
27436	1078	1040	1002	515	555
107985874	7	4	4	2	6
107985873	48	40	50	35	34
9167	1071	1047	996	480	553
105374537	0	3	0	0	1
170850	54	74	76	35	63
57504	966	918	907	514	628
105374555	29	22	25	34	40
165140	4	13	4	8	8
23498	28	22	43	25	30
107985875	5	9	4	2	8
100189265	2	2	0	1	0
105374567	0	0	0	0	0
105374568	0	0	1	0	0
112268413	0	0	0	1	0
102723854	0	0	0	0	1
107985876	0	0	0	1	2
100506047	0	0	0	0	0
105374570	0	0	1	2	1
678	813	759	720	270	290
100129726	27	31	17	31	33
63892	663	701	699	437	465
107985877	18	22	14	14	13
130271	31	26	28	24	19
728819	0	0	0	0	0
51626	65	43	57	55	63
105374571	3	5	1	4	4
64240	2	1	0	3	6
64241	4	11	4	9	12
102725159	0	0	0	0	0
10128	6313	6376	6165	2820	3480
102723904	9	9	9	3	8
5495	626	617	615	360	438
6519	370	391	353	168	222
9581	1186	1292	1153	552	754
79823	253	272	212	256	265
107985878	17	9	27	14	12
105374573	0	3	1	4	2
107985879	1	0	0	2	0
100506108	1	1	1	0	1
6496	5	4	9	6	7
10736	17	14	24	11	12
107985809	0	0	0	0	0
400952	0	0	0	0	0
105374576	0	0	0	0	0
105374577	0	0	0	0	0
55133	216	195	235	190	224
102724965	37	55	30	34	48
5581	319	282	322	307	339
105374580	7	6	9	7	16
101926974	0	0	0	1	0
105374581	0	0	0	0	0
2034	158	154	103	66	60
105374582	0	0	0	2	0
101805491	0	0	0	0	0
388946	0	0	0	0	0
90423	268	279	259	125	154
23433	635	633	604	334	366
100506142	25	14	21	19	23
5281	368	351	359	178	243
9419	221	267	249	148	166
105374584	6	4	11	18	17
9655	587	609	573	222	267
388948	0	2	0	0	0
100134259	0	0	1	0	0
107985880	0	2	0	0	1
90411	2096	2060	2022	917	1154
57217	174	184	153	90	130
285051	5	0	5	0	1
805	3613	3590	3483	1577	1905
101927043	0	1	2	0	2
105374588	1	0	1	0	0
107985882	0	0	0	0	0
618	276	352	286	85	100
4072	1260	1281	1207	552	689
693144	1	3	1	1	4
4436	223	230	203	134	176
56660	0	0	1	0	0
644093	0	0	0	0	0
440864	0	0	0	0	0
105374589	40	43	36	38	34
2956	1253	1266	1096	632	790
80204	1025	879	947	606	672
100506235	18	14	12	9	13
105374590	0	1	1	2	0
105374592	0	0	0	0	0
105374591	0	0	0	0	0
105374593	0	0	0	0	0
102724008	0	0	0	0	0
3344	1078	1041	1012	375	450
129285	634	626	573	276	331
286749	99	111	93	85	88
11037	233	255	228	230	240
11036	2	4	3	3	1
3973	0	0	1	5	1
105374594	0	1	0	0	1
2492	0	0	1	0	0
102465854	0	0	0	0	0
107985810	0	0	0	0	0
105374595	0	0	0	0	0
9378	9	5	15	3	6
101927089	0	0	0	0	0
103504737	0	0	0	0	0
730100	0	0	0	1	2
105377627	0	0	0	0	0
105374597	0	0	0	0	0
107985766	0	0	0	0	1
105374596	0	0	0	0	0
105374598	0	0	0	0	0
107985883	0	0	0	0	0
100616431	0	0	0	0	0
105369165	0	0	0	0	0
105374600	0	0	0	0	2
105374601	0	0	0	1	0
51130	148	133	120	93	91
100302652	141	132	111	82	86
494143	112	129	110	42	55
27248	459	487	468	270	263
112268415	63	44	50	44	47
100500850	5	7	4	6	6
10936	80	83	68	56	64
23198	4625	4646	4357	2104	2639
98	112	117	91	80	89
105374615	3	5	1	4	6
388951	5	2	0	6	6
105374610	4	4	3	7	9
129852	1	1	0	1	1
102724072	0	0	1	0	0
6711	66	66	74	65	78
105374640	1	0	2	5	8
56969	2	1	0	1	1
105374653	0	0	0	0	0
400954	730	724	673	343	442
105374667	0	7	5	7	8
57142	3148	3203	3007	1354	1576
105374662	0	1	1	0	0
105374674	3	1	10	3	2
130162	292	281	315	299	321
6233	4063	4448	4179	2057	2317
4528	1237	1256	1188	522	667
344405	65	59	46	49	50
55704	640	636	585	268	346
112942	339	317	334	221	266
57223	1220	1213	1103	589	779
107985885	16	14	17	22	20
87178	1305	1195	1172	583	733
107985811	0	0	0	0	0
112268416	0	0	0	0	0
2202	3	3	2	1	1
105374690	0	0	1	0	0
104355290	0	0	0	0	0
406999	0	0	0	0	0
406998	0	0	0	0	0
100126319	0	0	0	0	0
101927165	0	0	0	0	0
100129434	28	34	21	6	10
107985795	5	6	6	2	6
114800	42	59	52	15	19
101927213	1	0	0	0	0
107985886	0	0	0	0	0
105377632	1	1	1	2	1
101927235	0	0	0	0	0
105374697	0	0	0	0	0
105377628	0	0	0	0	0
7444	413	373	358	245	271
105374726	1	0	0	0	0
107984043	8	9	6	6	5
55120	188	159	144	108	120
105374744	1	0	3	0	1
400955	0	0	0	0	0
101927285	0	0	0	0	0
105374754	0	0	0	0	0
106660609	0	0	0	0	0
100616473	0	0	0	0	0
102724142	0	0	0	0	0
53335	2	2	2	2	2
64895	383	385	394	242	281
400957	0	0	0	0	0
5966	418	438	424	307	335
150962	252	290	215	213	208
5194	865	781	804	362	402
84542	92	72	77	54	67
105374759	2	1	0	0	0
339803	167	195	171	101	93
339804	31	26	22	27	22
105374758	1	1	1	5	3
130872	876	796	824	907	1081
9736	5179	4919	4753	3246	3579
100124537	5	3	2	1	5
105377633	13	6	9	8	4
7514	5675	5622	5575	2686	3210
107985767	8	25	14	6	11
105374760	0	0	1	1	0
84140	207	202	214	120	155
10575	2981	3208	2868	1408	1585
150684	514	647	532	284	311
107985768	12	3	7	13	6
10678	380	440	394	173	173
100847087	2	1	1	1	2
105374761	0	0	0	0	1
105374764	2	3	4	3	3
200728	17	22	28	15	21
23301	1041	1028	1002	540	667
100132215	80	83	87	46	53
5013	99	95	96	56	53
100169989	1	1	0	1	1
51057	83	81	73	89	92
107985769	2	2	4	4	1
4190	1995	2040	1958	833	1047
7360	738	721	704	403	453
51542	918	920	822	639	709
57162	343	329	298	156	178
150992	0	2	0	0	0
100507006	2	2	3	0	0
105374768	1	0	2	1	3
105374769	4	3	1	0	1
102465833	0	0	0	0	0
100616265	0	0	0	0	0
105374771	46	47	41	32	40
29094	673	649	604	266	316
105374774	2	0	0	2	0
105374773	55	43	46	48	51
101927402	10	5	9	4	3
54812	1032	992	902	489	661
100616419	3	4	1	1	3
105374772	4	6	2	6	5
339807	0	0	0	0	0
9792	625	606	579	278	342
105374775	21	24	19	21	29
105374777	0	0	1	1	0
105374776	0	0	0	0	1
101927438	0	0	0	1	0
400958	0	1	0	1	2
107985888	0	0	1	0	2
107984063	23	32	23	19	29
6509	276	253	246	254	267
102724233	10	13	15	19	17
23177	467	477	438	416	453
5861	1990	1888	1740	797	1021
10097	3889	3851	3672	1339	1704
200734	903	915	791	572	573
105374780	11	9	6	18	11
105374781	0	3	0	0	0
107985889	0	0	0	0	0
105369167	0	0	0	0	0
101927533	0	0	0	0	0
105369168	0	0	0	0	4
107985890	0	0	0	0	0
107985812	0	0	0	0	0
100616464	0	0	0	0	0
729348	2	3	2	3	3
730198	0	2	1	1	1
4211	122	109	115	63	82
100873998	2	4	6	5	5
100507073	0	0	1	0	0
101927577	0	0	0	0	0
101060019	0	0	0	0	0
102724321	0	0	0	0	0
105374785	0	0	0	0	0
102800447	0	0	0	1	0
644838	0	0	0	0	0
101927661	0	0	0	0	0
54465	488	534	504	283	351
107985891	0	1	0	0	0
105374786	0	0	0	2	0
102724373	1	0	0	1	0
101927701	0	0	0	0	0
10438	198	229	174	102	109
105374789	0	0	3	0	0
116143	134	143	148	54	96
56902	361	317	341	106	181
5534	1417	1498	1452	597	770
107985892	12	13	9	5	9
25927	1	1	0	0	0
102724389	0	1	0	0	0
101927723	2	0	1	1	0
5341	0	0	1	0	0
554251	42	31	30	25	28
200558	2	2	2	2	5
10887	0	0	0	0	0
9938	0	1	0	0	1
105374790	1	0	0	0	0
105374791	0	0	0	0	0
107985893	0	0	0	0	0
27302	0	0	0	0	0
105374792	0	0	0	0	0
107985894	0	0	0	0	0
200504	0	0	0	0	0
56287	0	0	0	0	0
84168	320	311	288	123	163
100423030	0	0	0	0	1
2673	3870	3895	3651	1897	2342
27247	271	231	199	99	106
22848	2532	2535	2488	1190	1420
112268437	423	370	358	158	190
100124535	2	2	1	1	1
307	646	695	626	427	477
107985770	40	40	46	65	79
64395	729	704	624	349	403
11017	457	467	482	167	224
4084	290	266	269	157	201
151516	12	10	5	3	12
400960	96	88	93	83	78
5093	3724	3561	3305	1397	1696
100133985	2	3	1	0	1
54980	174	142	150	76	160
7072	1508	1489	1412	1447	1662
100189231	0	1	0	2	0
100302268	0	0	0	0	0
51449	1053	950	934	467	673
6637	717	641	636	292	340
84908	1040	962	1046	340	429
7039	58	50	61	21	36
100874273	0	1	1	0	1
107985895	1	1	1	0	1
119	2	3	2	2	3
105374794	1	0	0	1	0
344018	0	0	0	0	0
165530	0	0	0	0	1
50489	5	1	0	1	0
104355141	4	2	1	0	9
25806	5	9	7	4	4
525	4	2	4	2	7
101927750	6	11	10	5	4
105374795	4	8	4	11	13
79998	181	191	187	77	101
113419	1240	1182	1152	499	637
105374796	1	0	0	0	0
79315	2	0	4	0	0
55577	259	247	221	176	160
84693	97	121	107	59	48
10199	429	454	407	236	240
400961	655	643	591	304	343
105374797	0	0	2	1	1
27332	2234	2253	2116	1543	1763
8291	9	23	12	10	15
107985896	0	0	0	0	0
105374798	0	0	0	1	0
56603	12	17	6	6	7
23233	622	533	514	354	428
6697	594	564	594	197	262
2016	9	11	10	6	12
94097	347	383	425	197	243
107985897	26	15	27	23	30
105374800	16	30	24	21	22
26056	864	860	824	404	495
344022	1	3	3	0	0
10322	420	384	317	164	210
84279	208	252	210	86	97
10574	4589	4797	4567	1686	1959
150726	1369	1381	1292	944	1050
1961	1	1	2	1	0
105374802	0	0	2	0	1
105374803	0	0	0	0	2
105374804	0	2	0	2	0
7840	923	929	834	769	914
100874291	30	27	28	40	51
9027	4	4	4	0	3
200420	6	7	3	3	1
112268418	2	3	3	2	2
51471	6	6	4	6	7
51002	208	190	160	88	104
8446	184	178	166	99	99
388960	1	0	0	0	1
105374807	10	19	18	14	12
10617	842	813	780	404	534
112268419	117	106	104	80	86
72	6	2	5	1	2
1716	501	575	503	225	249
100874048	86	98	88	52	56
200424	2554	2533	2396	1171	1468
107985898	60	67	67	36	41
388962	347	399	348	121	146
100507171	55	39	44	28	33
55233	2464	2468	2265	983	1259
10797	3779	3937	3686	2075	2453
57835	182	156	187	135	158
1639	2351	2386	2285	1318	1542
100189589	11	4	11	5	12
388963	51	46	48	31	44
84058	390	403	344	243	310
6242	777	792	747	443	556
100532735	563	590	530	344	368
83444	178	183	182	101	119
23559	431	450	390	308	306
7841	880	845	823	577	759
116540	368	409	360	172	211
84865	360	357	306	317	327
64427	301	293	309	241	320
85474	2	5	3	5	10
151534	2	5	0	4	1
84759	170	172	140	72	76
3196	9	21	23	33	34
165545	170	166	173	245	262
550	873	882	878	546	608
27429	563	549	488	222	301
84695	182	156	135	107	115
1796	33	56	43	31	44
130951	4	0	0	2	4
10505	223	207	245	167	204
105374808	7	8	7	5	5
102724497	3	1	8	3	2
102724482	0	0	0	0	0
3099	2578	2535	2408	2411	2650
102724515	36	42	33	29	45
105374809	330	337	302	201	241
101927861	77	78	71	95	120
56655	391	429	359	163	211
6869	15	29	29	51	56
100846995	0	0	0	1	2
105374811	5	1	1	7	5
105374812	9	3	5	7	8
107985900	0	2	0	3	5
105374810	0	0	0	0	1
84141	0	0	0	0	0
101927884	0	0	0	0	0
9801	1714	1622	1563	654	867
6936	1542	1507	1364	769	947
105374813	5	1	1	1	2
105374814	0	0	0	0	0
80059	3	6	3	3	1
105374815	0	1	0	1	0
101927907	0	0	0	0	0
101927967	0	0	0	0	0
101927926	0	0	0	0	0
105374817	0	0	0	0	0
100170221	0	0	0	0	0
105374816	0	0	0	0	0
101927948	0	0	0	0	0
105374820	0	0	1	0	0
105374819	0	0	0	0	0
105374821	0	0	0	0	0
105374822	0	0	0	0	0
130120	0	0	0	0	0
5968	0	0	0	0	0
5967	0	0	0	0	0
5969	0	0	0	0	0
5068	0	0	0	0	0
107985902	0	0	0	2	0
105374823	0	0	0	0	0
101927987	0	0	0	0	0
1496	51	47	38	10	2
100422888	0	0	0	0	0
102465877	0	0	0	0	0
107985903	0	0	0	0	0
347730	0	0	0	0	0
107985904	0	0	0	0	0
105374824	0	0	0	0	0
105374827	0	0	0	0	0
100507201	0	0	0	0	2
102724542	46	51	27	35	34
105374828	2	2	2	4	0
105374829	0	0	0	0	1
105374831	0	1	0	0	0
1720	0	0	0	0	1
105374832	0	1	0	0	0
105374833	0	0	0	0	0
105374834	0	0	0	0	0
101928031	0	0	0	0	0
107985905	0	0	0	0	0
388965	5	4	3	2	1
8802	1620	1452	1486	694	792
1768	9	12	12	7	18
107985906	0	1	0	0	0
129293	4	2	4	3	2
105374837	0	0	0	0	4
105374836	61	73	51	18	31
9168	1280	1520	1280	586	768
105374838	75	63	62	56	77
56888	1238	1181	1047	591	768
100996478	1	0	0	0	1
83439	18	22	34	19	24
100874334	0	0	0	1	0
102724579	1	0	1	4	0
105374839	4	3	1	4	3
100996506	48	51	53	59	91
10618	2034	2095	1854	1523	1896
54884	1351	1343	1324	892	958
84173	329	370	350	292	329
822	15	10	7	10	12
105374841	0	0	0	2	1
284948	9	8	10	18	13
100630918	75	74	80	46	62
4144	4424	4179	4183	2589	3107
2677	1644	1589	1482	1076	1235
8673	697	700	691	224	302
10791	9	8	7	3	7
51255	521	526	507	341	372
129303	242	202	198	116	178
10713	1419	1386	1330	649	797
388969	833	780	745	508	599
6439	7	12	6	10	10
105374842	2	0	1	1	0
10578	2	0	0	1	0
84913	27	32	23	18	15
102466516	0	0	0	0	0
284950	0	2	1	0	0
8869	264	279	263	162	178
101928113	0	0	2	2	0
112268420	3	5	5	5	0
105374843	0	1	0	0	0
25885	3327	3196	2965	1486	1851
55037	2789	2869	2744	1824	2032
692225	28	21	21	38	33
10989	2536	2480	2380	1100	1392
100616159	0	1	1	0	2
51318	608	656	550	262	334
65055	14	18	22	10	5
55818	1557	1577	1414	2633	2742
100526767	669	670	686	312	406
51652	622	623	643	282	378
105374845	40	44	45	53	75
7844	886	908	877	614	713
64795	4366	4502	4176	1803	2192
925	40	42	28	27	19
105374846	14	21	7	14	16
926	0	0	2	1	2
100286979	66	72	76	43	46
400966	363	387	341	302	358
5343	24	31	29	25	18
285074	416	451	384	220	275
107985772	0	0	0	0	0
102724642	163	154	154	80	91
100616370	1	0	0	1	1
107985771	0	0	0	0	1
105374847	0	2	0	1	1
107985908	1	0	1	0	0
105374848	0	0	0	0	1
105377635	5	2	2	3	2
101928173	6	7	3	8	11
112597	49	58	56	26	30
101928152	27	33	37	43	56
107985909	12	12	9	20	30
100616499	1	1	0	2	2
101928214	22	25	11	35	35
730268	199	191	181	99	140
5342	36	35	38	27	26
729857	369	396	351	317	363
105374851	0	0	1	0	1
105374852	51	61	51	50	72
51315	56	61	67	45	40
150572	0	0	0	0	0
100616447	0	0	0	0	0
2168	0	0	0	0	0
101928347	13	10	11	11	8
55258	800	833	795	528	623
344167	0	1	2	1	0
200523	2	0	1	0	0
101928371	125	127	136	78	103
9451	836	854	796	549	619
101928403	34	50	48	44	46
102724805	58	62	53	63	80
22934	521	587	518	191	287
105374853	25	24	31	28	16
645784	43	36	43	62	53
105374855	0	0	0	0	0
100616399	0	0	0	0	0
105374854	0	0	0	0	0
3514	0	0	0	0	0
28946	0	0	0	0	0
28947	0	0	0	0	0
28948	0	0	0	0	0
28949	0	0	0	0	0
28950	0	0	0	0	0
28908	0	0	0	0	0
28907	0	0	0	0	0
28905	0	0	0	0	0
28929	0	0	0	0	0
28299	0	0	0	0	0
28943	0	0	0	0	0
28915	0	0	0	0	0
28942	0	0	0	0	0
28941	0	0	0	0	0
28928	0	0	0	0	0
28914	0	0	0	0	0
28940	0	0	0	0	0
28939	0	0	0	0	0
28927	0	0	0	0	0
28913	0	0	0	0	0
28938	0	0	0	0	0
28937	0	0	0	0	0
28926	0	0	0	0	0
28925	0	0	0	0	0
28912	0	0	0	0	0
28906	0	0	0	0	0
28936	0	0	0	0	0
28924	0	0	0	0	0
28923	0	0	0	0	0
28911	0	0	0	0	0
28922	0	0	0	0	0
28935	0	0	0	0	0
28921	0	0	0	0	0
28920	0	0	0	0	0
107985910	0	0	0	0	0
28919	0	0	0	0	0
28910	0	0	0	0	1
28934	0	0	0	0	0
28933	0	0	0	0	0
28909	0	0	0	0	0
28932	0	0	0	0	0
28918	0	0	0	0	0
28931	0	0	0	0	0
28917	0	0	0	0	0
28930	0	0	0	0	0
28916	0	0	0	0	0
107985911	100	128	115	96	127
101927050	19	19	19	18	19
105374862	0	0	0	0	0
28878	0	0	0	0	0
28893	0	0	0	0	0
28879	0	0	0	0	0
28894	0	0	0	0	0
28880	0	0	0	0	0
28895	0	0	0	0	0
28871	0	0	0	0	0
28896	0	0	0	0	0
28897	0	0	0	0	0
28872	0	0	0	0	1
28881	0	0	0	0	0
28882	0	0	0	0	0
28883	0	0	0	0	0
28898	0	0	0	0	0
28884	0	0	0	0	0
28873	0	0	0	0	0
28885	0	0	0	0	0
28886	0	0	0	0	0
28899	0	0	0	0	0
28870	0	0	0	0	0
28874	0	0	0	0	0
28887	0	0	0	0	0
28888	0	0	0	0	0
28869	0	0	0	0	0
28900	0	0	0	0	0
28901	0	0	0	0	0
28875	0	0	0	0	0
28889	0	0	0	0	0
28902	0	0	0	0	0
28903	0	0	0	0	0
28876	0	0	0	0	0
28890	0	0	0	0	0
28892	0	0	0	0	0
28891	0	0	0	0	0
28904	0	0	0	0	0
28877	0	0	0	0	0
101060017	2	4	1	4	2
101930047	6	4	2	3	5
101926969	22	25	14	24	19
654342	50	66	70	43	45
107985798	29	28	22	24	23
105374868	14	18	15	14	16
645367	9	6	9	9	4
440888	0	0	0	0	0
728034	412	391	379	336	367
107985915	90	87	59	84	103
100133920	1	3	2	1	4
100509620	3	2	3	2	1
107985916	0	0	0	1	0
90499	22	25	23	22	19
729171	17	25	33	37	25
442028	28	27	38	30	34
150483	15	13	23	30	24
105373487	12	12	11	8	9
4118	1	0	0	0	0
105373488	0	0	0	0	0
64969	1113	1093	961	444	569
84874	372	362	353	278	320
7549	166	142	156	84	96
150696	2358	2393	2232	1954	2090
30818	96	77	82	55	71
51011	371	362	371	327	373
653192	2	2	2	0	1
107985917	128	126	119	65	77
129868	1	0	2	0	2
105373490	0	0	0	0	0
101926959	0	0	1	0	0
105373492	1	1	1	0	1
150759	112	112	108	121	110
400986	582	565	537	612	703
729234	28	34	25	28	29
150763	33	27	21	30	27
105373493	1	1	1	0	1
105373494	0	1	0	1	0
151	14	12	11	9	7
431705	17	24	14	24	18
1844	1307	1398	1272	339	430
56910	3888	3837	3651	1485	1869
285033	306	352	296	152	193
109623481	2	3	2	4	0
55654	1274	1303	1283	585	701
9391	1954	1986	1829	926	1036
23020	7612	7522	7080	4200	5052
150771	2	9	2	10	13
23397	966	912	834	504	571
93082	11	14	18	9	14
105373496	0	1	0	0	0
10865	475	513	541	320	323
55683	1689	1548	1519	859	1036
90342	44	43	44	31	19
81562	295	276	258	211	189
26504	1186	1073	983	592	723
100422928	1	2	3	3	3
100506036	10	9	8	8	6
26505	1234	1198	1154	790	949
200539	172	163	161	176	221
51239	257	292	222	135	132
54910	473	475	453	361	458
51252	4	4	4	1	4
101927053	0	0	2	0	0
151313	110	130	94	89	108
375248	927	964	901	1176	1145
100506076	21	22	17	17	20
107985920	0	1	1	4	0
100506123	19	22	14	14	14
57730	618	608	534	680	747
105373499	0	1	0	0	0
1329	2591	2642	2423	1485	1704
10120	1561	1582	1484	909	1069
728537	87	71	69	74	75
7535	7	8	7	11	14
23505	1476	1501	1430	1179	1314
107985921	62	47	52	48	59
105373501	0	0	0	0	0
200403	0	0	0	2	4
1261	0	0	0	0	0
3631	1374	1236	1154	831	962
493753	374	390	356	195	216
25972	398	388	369	249	318
11320	89	99	81	78	70
107985922	0	0	0	0	0
101927070	0	0	0	0	0
343990	14	5	8	5	12
80705	89	90	88	62	92
150590	68	73	80	35	55
51601	77	60	72	36	44
129531	170	175	139	111	114
51263	1846	1944	1695	725	911
254773	11	13	11	13	13
129530	41	30	26	22	24
10190	451	452	428	166	233
107985923	53	50	38	27	40
9669	2841	2804	2674	1162	1333
51455	1181	1111	1104	1069	1182
3899	3846	3786	3551	3274	3865
105373504	232	270	254	287	310
112268421	536	531	475	614	715
150577	0	3	0	0	2
164832	265	248	215	237	257
9486	211	182	157	92	105
129521	0	0	0	0	0
105373506	0	0	0	0	0
79031	420	428	370	179	201
105373507	0	0	0	0	0
107985814	0	0	0	0	0
107985924	0	0	0	0	0
105375310	0	0	0	0	4
105373508	0	0	0	0	0
4862	240	231	251	162	146
101927142	5	4	5	4	6
6160	8849	9009	8463	4139	4746
11138	1173	1167	1031	929	1007
105373510	42	23	31	33	31
100506286	29	18	19	8	20
55571	1180	1231	1105	496	671
105373511	97	87	88	82	100
284996	1127	1105	1061	865	984
692205	8	14	8	10	7
105373512	1	3	2	0	0
100847007	1	0	0	0	0
200407	8	6	5	7	9
731220	0	0	3	2	0
107985925	0	0	0	0	0
105373514	0	0	0	0	0
9448	1877	1893	1765	1104	1273
100506328	0	0	0	0	0
7850	4	4	7	4	3
107985926	2	1	1	0	1
3554	1074	1128	1073	405	461
8808	0	5	0	0	1
9173	3	2	1	0	0
8809	18	36	28	14	16
8807	0	1	0	1	1
100616157	0	0	0	0	0
389015	2	0	0	2	0
6549	1464	1501	1374	730	870
84804	324	287	305	160	196
130827	84	92	92	68	80
105373518	3	1	0	4	1
105373519	0	0	0	0	2
105373520	0	0	0	0	0
107985927	0	0	0	0	0
107985928	0	0	0	0	0
105373521	0	0	0	0	0
105373523	0	0	0	0	0
105373522	0	0	0	0	0
100287010	0	0	0	0	1
101927331	0	0	0	0	0
150568	0	0	0	0	0
101927360	0	0	0	0	0
105373524	0	0	0	0	0
105373525	0	0	0	0	0
105373526	0	0	0	1	0
101927383	1	0	0	0	0
284998	71	54	54	131	112
100506421	0	0	0	0	0
5455	1	0	0	0	0
102682016	0	0	0	0	0
102724691	3	0	1	3	2
64965	624	541	574	267	303
101927492	100	81	97	51	51
105373527	3	0	1	0	5
105373984	0	0	0	0	0
105373528	0	0	0	0	0
11250	4	0	2	0	1
9392	840	765	807	364	402
100506473	145	170	133	109	119
79074	766	740	736	503	553
2274	65	58	71	58	50
105373529	1	0	0	0	0
105375311	0	0	0	0	0
285000	0	0	0	0	0
107985929	0	0	0	0	0
8440	568	595	538	216	279
105373530	3	0	0	0	0
105373531	0	0	0	1	0
84417	0	0	0	0	1
80146	631	684	567	307	367
107985930	22	27	19	16	28
402096	45	40	43	14	24
285189	2	5	1	2	2
653489	389	428	368	241	258
105373534	0	1	1	1	1
107985931	9	9	10	12	9
927	0	0	0	0	1
102724744	0	1	0	0	0
84620	2	1	1	0	0
105373535	0	0	0	0	0
105373536	0	0	0	0	0
105373538	0	0	0	0	0
105373537	0	0	1	0	0
105373539	0	0	0	0	0
104326057	0	0	0	0	0
729121	1	0	1	1	0
285190	379	409	339	218	249
60482	0	0	0	0	0
107178918	0	0	0	0	0
102724774	0	0	0	0	0
442038	1	0	1	1	3
6819	0	1	1	2	3
151234	1	0	0	1	1
27233	1	2	1	3	0
9648	1365	1385	1376	945	1192
644903	38	39	27	25	32
3987	1140	1195	1075	592	613
106182118	9	4	5	7	7
5903	8344	8482	8054	3868	4609
165055	430	370	365	207	260
10913	21	10	13	2	5
100287216	38	37	37	25	27
344558	80	65	73	36	53
100422863	0	0	2	0	1
100423027	2	0	0	0	0
107985773	2	0	1	2	0
151011	928	912	837	501	551
65124	405	339	340	150	218
105373545	4	2	0	1	0
107985774	0	1	0	0	0
100506563	13	13	13	26	28
84220	736	743	681	502	591
102724848	2	2	2	2	1
100271835	22	24	25	11	12
96626	32	33	36	18	19
105373547	0	2	0	0	1
440895	1	0	0	0	0
440894	499	477	447	253	302
112268438	2	5	9	6	3
105373985	5	3	2	1	1
107985775	0	1	1	0	0
105373548	0	0	0	0	0
105373549	0	0	0	0	0
105373986	0	0	0	0	0
100422994	0	0	0	0	0
7851	49	42	43	23	31
100616123	0	0	0	0	0
4867	103	62	86	55	69
205251	390	408	380	155	177
100507334	2	0	1	0	0
100847033	0	0	0	0	0
105373551	0	0	0	0	0
107985776	0	1	1	0	1
105375809	0	1	1	1	1
151009	311	301	299	165	207
100288695	50	51	56	30	31
100288570	1	0	0	0	0
105373552	3	4	4	2	2
102724875	1	2	3	2	1
729540	743	757	702	534	629
105373553	1	0	1	1	0
699	1214	1253	1086	704	852
106635550	1	0	2	1	3
105373554	3	0	3	0	0
55289	203	177	201	134	158
400997	19	13	16	11	17
10018	860	886	846	456	524
541471	147	179	150	96	103
101927283	19	14	19	45	45
100616341	0	1	0	3	2
105373557	10	13	11	13	18
105373559	0	1	0	1	1
107985933	0	2	2	1	2
64682	1884	1930	1890	964	1215
100616165	1	0	0	1	1
10461	191	188	193	139	146
84910	1271	1241	1134	1018	1176
105373560	34	32	32	41	55
129804	155	143	115	145	169
84524	247	222	196	153	186
376940	261	296	291	421	413
727851	767	792	715	551	625
150465	2001	2018	1769	611	794
