GeneID	control	control	perturbed	perturbed	perturbed
1962	3	4	16	8	8
100847054	0	0	0	0	0
9175	1419	1521	1925	1754	1771
101929018	2	0	1	0	0
90407	253	258	267	223	262
105374254	18	20	34	30	26
200879	10	19	17	23	24
107986055	0	3	5	0	0
59343	580	555	578	473	549
10644	7	2	0	2	4
646600	0	0	0	0	0
100847078	0	0	0	0	0
6434	3778	3595	3550	3216	3181
344887	0	0	2	2	0
2119	19	16	28	20	25
105374257	0	0	0	1	0
1608	1	1	4	4	2
107986164	0	0	0	0	0
253573	0	0	0	0	0
107986165	0	0	0	0	0
1427	1	0	0	0	0
55171	422	446	413	345	412
51726	1668	1678	1790	1371	1484
197	1	4	0	2	0
26998	0	0	0	0	0
105374258	0	0	0	0	0
3273	0	0	0	0	0
3827	2	4	8	3	1
105374259	0	1	0	0	0
1974	2179	2265	2961	2749	2617
619567	2	3	2	1	2
109617006	1	3	0	2	2
100302143	0	0	0	1	2
677847	0	0	0	1	2
6043	3	7	0	0	0
619568	1	3	1	3	3
5984	1892	1881	1776	1374	1460
102724699	0	0	0	0	0
9370	0	0	0	0	0
100874095	1	0	0	0	0
6480	175	177	207	218	215
116832	0	0	1	0	3
101929106	0	0	0	0	0
132112	0	0	0	0	0
5648	0	0	0	0	0
105374260	0	0	0	0	0
101929130	0	0	0	0	0
64108	0	1	0	0	0
105374261	0	0	0	0	0
105374262	0	0	0	0	0
6750	0	0	0	0	0
344892	0	0	0	0	0
100131635	0	0	0	0	0
604	544	616	544	461	495
105374263	0	0	0	0	0
105374264	1	1	2	2	2
105374265	0	0	0	0	0
105374266	0	0	0	0	0
107986166	2	3	2	1	0
339929	283	269	277	276	291
4026	945	859	1014	930	1004
401105	2	3	6	6	3
100873917	0	0	0	0	0
407020	0	0	0	0	0
100874043	5	6	2	3	4
107986168	0	2	2	0	3
107986167	0	0	0	0	1
285386	1	0	2	0	3
100874027	0	0	0	0	0
105374270	0	0	0	0	0
107986169	0	0	0	0	0
8626	0	0	0	0	0
100126340	0	0	0	0	0
55214	17	13	10	8	10
101929152	2	2	0	2	3
107986170	0	0	0	0	0
9076	1	3	1	0	4
10686	1	0	0	0	0
131920	0	0	0	0	0
3556	166	144	161	142	134
105374272	0	0	0	0	0
647309	52	40	31	15	19
100170222	0	0	0	0	0
107986171	0	0	0	0	0
344901	0	0	0	0	0
106480738	0	0	0	0	0
257313	0	2	4	1	2
152137	1486	1539	1687	1515	1372
103344926	1	0	0	0	0
152138	0	0	0	0	0
105374275	0	0	0	0	0
105374276	0	0	0	0	0
105374277	0	0	0	0	0
2257	0	0	0	0	1
100873986	0	0	0	0	0
100873987	0	0	0	0	0
107986028	0	0	1	0	1
107986056	0	1	3	2	3
151963	2	1	8	4	1
105374280	0	0	0	0	0
57110	0	0	0	0	0
84789	0	0	0	0	0
344905	0	0	0	0	0
100874218	0	0	0	0	0
84239	38	49	62	43	46
101929198	0	0	1	0	1
4976	1761	1700	1649	1559	1544
100873941	3	4	3	1	4
102724808	5	3	1	2	3
105374282	0	0	0	0	0
105374283	0	5	5	1	1
105374284	1	3	2	0	1
105374285	0	0	0	0	0
105374287	1	1	3	4	0
105374286	0	0	0	0	0
647323	12	15	6	5	6
100128023	0	0	0	0	0
285389	18	13	24	13	17
102724877	0	0	0	0	0
3280	218	192	194	153	138
107986172	0	0	0	2	0
100505920	0	0	0	1	1
101929337	0	0	0	0	0
105374289	0	1	0	0	0
100131551	0	0	1	1	1
1370	0	0	0	0	0
131578	0	0	0	0	0
2814	0	0	0	0	0
79572	810	902	664	610	620
401106	12	7	23	18	22
100507297	17	5	19	6	14
93109	40	42	59	61	60
105374291	0	0	0	0	0
55341	1078	1073	1063	1029	955
131583	598	611	672	599	604
105374292	1	1	0	0	0
100507391	0	0	0	0	0
105374293	0	0	0	0	0
107986174	0	1	0	1	0
107986173	22	17	12	13	7
105374294	0	0	0	0	0
105374295	0	0	0	0	0
152002	309	280	388	324	349
100874528	0	0	1	0	0
100422926	0	0	0	0	1
101410543	0	0	0	0	0
105374296	4	1	0	2	0
23527	645	617	697	644	649
5504	1364	1271	1573	1425	1481
347	151	146	92	82	87
107986029	0	2	1	0	0
105374298	32	27	30	30	36
105374297	1	1	3	2	4
727956	547	489	524	454	453
440993	3	3	7	3	4
693155	0	1	1	0	0
200958	12	10	7	11	13
4585	2	3	4	4	2
105374299	0	0	0	0	0
101929697	3	0	3	2	1
107984010	0	0	0	0	0
10188	116	126	119	106	102
102465977	0	0	0	0	0
100128262	155	157	128	88	91
727978	6	3	6	6	4
255812	497	460	496	412	416
105374301	5	2	3	4	4
7037	3602	3476	2977	2661	2700
401109	2	3	7	8	5
105374303	7	2	5	4	4
131540	0	1	2	0	0
105374304	0	0	0	0	0
200931	0	2	7	9	4
5130	679	607	657	561	587
255758	349	382	589	473	504
100534611	2	2	4	5	5
107986031	13	18	15	11	20
100874214	30	23	43	41	36
116211	1	1	2	1	2
26043	397	399	483	437	429
100874034	254	295	353	335	311
165918	1155	1177	1070	969	958
105374306	1	3	0	0	3
105374307	0	0	0	0	0
255798	0	0	0	1	0
348793	415	448	427	363	355
200933	437	480	419	377	254
101929769	158	154	238	231	209
375387	3	0	0	0	0
84984	71	74	115	108	87
54965	1018	1123	1450	1242	1173
5062	1438	1511	2104	2014	2072
205564	716	690	874	726	663
22916	858	789	994	870	893
100874001	665	639	796	682	694
152217	2360	2298	2135	1718	1787
80235	60	42	116	89	109
4241	124	135	169	169	137
100507057	42	40	47	55	46
1739	856	825	1162	945	735
100616216	0	0	0	0	0
100507086	130	108	144	121	131
101926923	0	0	0	0	0
105374308	0	0	0	0	0
105374309	0	2	0	0	0
100129516	12	12	3	2	5
622	1007	1024	921	750	750
220729	426	349	398	325	336
107986175	6	3	1	4	3
112268458	49	46	52	59	47
9711	429	365	492	376	443
100126321	1	2	1	1	1
84248	1310	1246	1535	1333	1323
84859	501	484	586	515	500
105374310	1	0	2	0	1
84223	320	270	373	388	330
6165	83794	83541	92790	80759	79967
89782	337	288	339	273	296
100873947	3	4	4	9	6
348840	0	0	0	0	0
107986177	0	0	0	0	0
728262	54	41	79	72	63
105379426	8	15	28	19	25
101928669	371	322	425	368	371
101059949	4	4	7	5	4
107987361	5	4	6	5	4
152687	2736	2686	2740	2731	2551
255403	230	200	242	218	203
642280	4	0	4	4	1
107986244	0	0	0	0	0
654254	1	3	2	1	1
105374336	0	0	0	1	0
7700	507	467	539	434	470
693156	0	0	0	0	0
79963	584	571	666	623	580
170960	152	165	194	163	137
54872	500	545	638	552	534
112441426	0	0	0	0	0
105374338	0	0	0	1	0
5158	0	0	1	3	3
101928521	0	0	1	0	0
521	7126	6873	7503	6183	6751
4636	7398	7152	7993	6676	7168
84179	78	52	85	78	93
107986245	0	1	0	1	0
10336	372	402	446	393	380
107986246	3	0	0	1	2
107986211	46	37	68	56	54
100129917	169	158	183	171	176
10815	81	92	105	94	115
105374339	225	256	254	239	235
105374340	1	0	4	0	0
2580	807	810	819	710	749
105374341	6	5	4	5	4
84286	274	245	355	281	332
1609	343	252	283	239	243
10861	68	63	60	30	50
3425	179	200	247	199	219
53834	482	615	612	534	502
105374343	0	0	0	0	1
285498	0	1	0	1	1
105374344	0	0	0	0	0
100379220	0	0	1	0	1
10417	6001	6141	5340	5036	4949
100130872	24	19	11	20	22
101928548	1	1	2	0	0
285463	135	137	104	74	88
1487	2006	2076	2015	1707	1625
92070	92	108	113	78	74
105374347	43	52	39	32	28
105374346	0	0	0	0	0
10296	874	847	836	757	773
57654	385	304	403	381	359
54729	0	0	0	0	0
105374348	0	0	0	0	0
152877	80	76	83	91	60
105374349	0	0	0	0	0
7884	3187	3183	2821	2408	2175
92305	527	553	491	493	488
10460	1620	1637	1588	1261	1256
112268460	13	11	13	12	9
2261	20	12	9	8	15
3954	900	813	726	673	675
7468	289	244	269	211	221
677770	1	0	0	0	1
7469	566	579	599	504	529
100126332	0	0	1	1	1
401115	3359	3495	4376	3464	3683
339983	122	164	167	126	132
353497	171	158	157	129	153
79441	202	183	192	163	182
10608	1393	2452	2501	2537	928
100616358	1	3	2	2	2
57732	103	105	148	136	120
105374352	0	0	1	1	2
107986249	0	0	0	1	0
402160	10	12	24	16	18
105374353	0	2	0	0	0
107986250	74	84	99	88	70
6047	731	765	744	700	646
8603	286	281	323	308	258
79155	465	485	462	429	352
102723763	1	0	0	0	0
6452	617	567	560	447	541
118	1598	1546	1863	1707	1564
10227	148	138	177	147	147
317648	14	17	25	18	24
8602	2034	2053	1674	1388	1384
2868	113	145	137	148	134
100750326	0	0	2	1	0
3064	293	289	327	356	315
345222	0	1	3	4	3
6002	217	201	283	248	247
3083	0	0	0	0	0
105374354	0	0	0	0	0
285489	3	1	3	4	2
105374355	0	0	0	0	0
4043	1295	1337	1404	1355	1222
285492	0	0	0	0	0
112268461	0	0	0	0	0
105374357	0	0	0	0	0
100133461	0	0	0	0	0
107986251	15	10	27	25	20
152	3	6	9	6	8
348926	293	277	344	271	259
105374358	0	3	14	25	15
105374359	0	0	0	0	0
101928217	2	0	1	2	0
107986252	0	0	0	0	0
133060	0	0	0	0	0
85013	301	286	393	350	302
55646	1273	1232	912	709	724
166793	73	75	71	82	73
112268462	0	0	0	0	0
27065	82	69	120	143	120
107986253	0	0	0	0	0
53407	879	887	989	822	844
104472519	1	1	2	1	3
107986254	8	5	5	6	4
100507266	109	87	112	107	100
101928237	6	5	4	4	5
109623454	0	0	0	0	0
101928279	0	3	0	2	1
103695434	0	0	0	0	0
4487	140	161	160	138	131
101928306	0	0	0	0	0
107986218	0	0	0	0	0
54360	0	0	0	0	0
107986256	1	2	9	0	6
55351	1	0	0	0	0
105374362	0	0	0	0	0
10141	1	1	2	2	5
132884	0	0	0	0	0
2121	319	303	374	367	322
1400	2	6	3	4	3
389197	13	9	23	17	15
100616201	0	0	0	0	0
152789	232	211	349	322	319
285484	5	3	35	39	39
105374364	0	0	0	0	0
7466	284	233	311	250	258
107986257	1	0	1	0	1
5522	135	150	178	163	171
105374365	0	0	0	0	0
23324	271	242	309	273	295
93621	2942	2968	3152	2796	3126
105374366	142	169	221	194	171
93622	521	485	500	412	435
339988	2	2	0	0	2
6286	22	26	11	13	29
114932	743	771	982	933	923
105378240	10	8	19	16	12
55330	678	725	839	717	640
105374367	1	0	1	1	0
9778	339	330	431	410	383
57533	575	531	599	509	535
100129931	11	13	12	10	14
257236	60	51	103	90	92
93624	281	384	305	285	225
80273	3794	3661	3164	2604	2536
105374368	0	1	0	0	0
105374370	0	0	4	1	2
730971	92	103	149	168	116
57537	0	0	0	0	1
105374371	0	0	0	0	0
100616471	0	0	0	0	0
768239	0	0	0	0	0
100422826	0	0	0	0	0
107986258	0	0	0	0	0
84740	5	4	1	3	1
60312	115	97	131	120	96
389199	94	85	114	97	82
84448	87	82	98	75	60
407052	0	0	0	0	0
54436	49	53	55	45	42
105374373	0	0	0	0	0
94031	0	0	0	0	1
112268463	0	0	0	0	0
105374374	6	2	2	0	0
8310	235	224	239	224	198
105374376	0	0	0	1	0
152992	110	98	126	122	124
27201	0	0	0	0	0
8532	1	0	0	1	0
101928532	0	0	0	0	0
3166	149	127	207	216	185
105374474	2	1	3	2	0
105369250	11	6	21	23	14
100287045	0	0	0	0	0
100287144	0	0	0	0	0
100287178	0	0	0	0	0
100287205	0	0	0	0	0
100287238	0	0	0	0	0
100288520	0	0	0	0	0
100287327	0	0	0	0	0
100287364	0	0	0	0	0
100287404	0	0	0	0	0
100287441	0	0	0	0	0
100287478	0	0	0	0	0
100287513	0	0	0	0	0
728369	0	0	0	0	0
728373	0	0	0	0	0
728379	0	0	0	0	0
728386	0	0	0	0	0
728393	0	0	0	0	0
728400	0	0	0	0	0
728405	0	0	0	0	0
391627	0	0	0	0	0
728419	0	0	0	0	0
391622	0	0	0	0	0
644414	0	0	0	0	0
100302277	0	0	0	0	0
56606	15	8	31	22	38
1816	0	0	0	0	0
105374476	5	14	18	14	12
9948	2052	2073	1905	1534	1613
100423011	0	0	0	0	0
105374478	1	0	0	0	0
107986260	0	0	0	0	1
85460	413	415	428	375	366
116449	1	1	0	0	0
105374482	3	7	1	1	2
105374481	0	0	0	0	0
105374480	0	0	0	0	0
102723525	1	0	0	0	0
105374479	0	0	0	0	0
105374488	0	0	0	0	0
693157	65	59	41	34	46
9957	40	47	62	61	63
107986178	0	0	0	0	0
105374484	0	0	0	0	0
105374483	0	0	0	0	0
113218507	0	0	0	0	0
105374489	0	0	0	0	0
107986179	0	0	0	0	0
107986180	0	0	0	0	0
101929019	0	0	0	0	0
105374492	0	0	0	0	0
105374490	0	0	0	0	0
107986181	0	0	0	0	0
105374493	0	0	0	0	0
105374494	3	2	2	2	0
9364	379	359	353	330	285
105374495	2	1	0	3	2
285547	0	0	0	0	0
579	2	0	2	1	1
285548	0	0	0	0	0
259282	442	547	583	500	476
100847023	28	19	21	19	24
101929071	0	0	0	0	0
107986183	0	0	0	0	0
107986184	0	0	0	0	0
101929048	0	0	0	0	0
107986182	0	0	0	0	0
152742	0	0	0	0	0
201853	0	0	1	0	0
105374496	0	0	0	0	0
441009	4	5	12	8	8
105374498	0	0	0	0	0
132864	73	73	67	60	56
101929095	2	2	1	0	0
105374501	0	0	0	0	0
114905	0	0	1	0	0
107986185	0	0	0	0	0
57545	176	170	258	235	224
26234	1118	1082	1114	993	1004
285550	1346	1229	1562	1313	1345
683	0	0	0	0	0
107986186	0	0	0	0	0
952	0	0	0	0	0
9982	0	1	0	0	0
83888	0	0	0	0	0
8842	0	1	1	0	2
107986261	1	1	1	0	0
105374502	0	0	0	0	0
202018	295	304	567	515	368
107986187	1	0	0	1	0
202020	52	55	84	60	80
105374505	0	0	1	0	0
9079	0	1	0	0	0
107986188	0	0	0	0	0
105374507	0	0	0	0	0
101929123	0	0	0	0	0
107986219	0	0	0	0	0
109616994	0	0	0	0	0
5860	768	713	857	748	791
645104	0	0	0	0	0
51056	1458	1411	1575	1426	1406
80306	936	983	1031	964	963
27146	13	14	18	9	7
54876	1299	1297	1354	1277	1300
64151	1318	1230	1115	891	912
254251	341	278	388	371	323
107986220	0	0	0	0	0
107986262	0	0	0	0	0
105374510	0	0	0	0	0
107986263	0	0	0	0	0
107986264	0	0	0	0	1
105374511	0	0	1	0	0
105374513	0	0	0	0	0
105374514	0	0	0	0	0
9353	3	1	3	2	1
100505893	0	0	0	0	0
407000	0	0	0	0	0
105374515	0	0	0	0	0
133015	159	164	156	125	153
80333	1	2	3	1	3
102465859	0	0	0	0	0
105374516	0	0	0	0	0
112268323	0	0	0	0	0
359822	0	0	0	0	0
100505912	1	0	0	0	0
105374519	0	0	0	0	0
166647	257	235	271	240	253
113219450	3	0	2	2	0
105374520	0	0	0	0	0
57733	1	0	0	0	0
107986265	46	38	44	33	52
105374521	0	0	1	0	0
105374524	2	5	7	3	5
105374523	0	0	0	0	0
105374525	0	0	2	0	0
105374528	0	0	0	0	0
105374527	0	0	0	0	0
10891	10	6	16	12	8
693158	0	2	0	0	0
1665	3063	3129	2899	2484	2585
107986266	1	1	0	0	0
6649	70	78	98	92	91
91050	225	232	283	224	149
102723675	4	2	3	2	1
55203	34	55	57	61	38
105374534	0	0	0	0	0
51091	202	189	256	230	233
285540	688	578	1239	885	1073
105374535	25	20	32	27	16
55300	952	930	818	646	660
29063	324	284	333	265	296
29945	422	377	433	390	334
105374536	0	0	0	0	0
101929161	0	0	0	0	0
10568	0	2	1	3	0
23231	907	886	873	775	672
102723733	15	9	6	8	7
105374538	7	8	9	10	4
389203	825	866	950	805	713
105374540	0	0	0	0	0
105374541	0	0	0	0	0
3516	1275	1286	1403	1215	1224
105374545	0	0	0	0	0
105374542	0	0	0	0	0
886	0	0	0	0	0
55296	174	202	242	202	187
105374546	52	58	110	104	111
57620	166	191	172	162	140
101929199	0	0	0	0	0
105374547	0	0	0	0	0
105374548	0	0	0	0	0
105374549	0	0	0	0	0
105374550	0	0	0	0	0
105374552	0	0	0	0	0
105374553	0	0	0	0	0
105374557	1	0	0	0	3
107986269	2	2	0	0	0
107986268	0	0	0	0	0
105374556	0	0	0	0	0
105374558	0	0	0	0	0
105374559	0	0	0	0	0
100422937	0	0	0	0	0
102723764	0	0	0	0	0
105374561	0	0	0	0	0
107986221	0	0	0	0	0
105374562	0	0	0	0	0
5099	1178	1150	1245	1198	1195
102723778	0	0	0	1	0
105374564	0	0	0	0	0
105374565	0	0	0	0	0
105374566	0	0	0	0	0
107986222	0	0	0	0	0
102723828	0	1	0	0	0
105377651	0	0	0	0	0
102723846	0	0	0	0	0
101927363	0	0	0	0	0
107986223	0	0	0	0	0
105374391	0	0	0	0	0
105374392	0	0	0	0	0
101928622	5	5	7	2	5
105374394	0	0	0	0	0
107986270	0	0	1	0	0
107986271	0	0	0	0	0
105378262	0	0	0	0	0
107986272	0	0	0	0	0
105374396	0	0	0	0	0
105374397	0	0	0	0	0
116984	7	12	7	7	8
439933	0	0	0	0	0
401124	0	0	0	0	0
105374399	0	0	0	0	0
100313806	0	0	0	0	0
105374400	0	0	1	0	0
100508631	0	0	0	0	0
101928721	0	0	0	0	0
105374402	0	0	0	0	0
100616435	0	0	0	0	0
57495	0	0	0	0	0
55286	2	1	2	6	6
768211	300	262	350	264	304
105374404	0	0	0	0	0
105374406	0	0	0	0	0
55276	834	794	717	572	625
23216	631	596	412	335	346
105374407	7	5	3	5	2
10744	0	0	0	0	0
105374408	0	0	0	0	0
105374409	0	0	0	0	0
105374410	0	0	0	0	0
101928776	0	0	0	0	0
106144599	0	0	0	0	0
107986224	0	0	0	0	0
105374411	0	0	0	0	0
102723415	7	4	6	7	2
79667	166	168	177	159	148
51274	311	305	313	278	295
105374413	1	0	0	0	0
105374412	0	0	0	0	0
81793	1	0	0	0	0
7096	0	0	2	0	4
10333	0	0	0	0	0
92689	439	428	385	409	451
693159	1	0	0	0	0
80008	0	0	0	0	0
51088	142	162	196	186	183
105374418	0	1	2	3	0
57728	117	119	151	145	144
5981	1208	1216	1229	1131	1044
152831	3	4	4	6	6
100847065	0	0	0	0	0
6133	3705	3817	3849	3519	3560
11019	409	468	388	332	318
401127	0	0	0	0	0
7358	3327	3145	2643	2121	2332
100885776	162	134	156	141	140
201895	359	403	488	490	457
105374419	66	66	74	93	75
3093	2908	2699	2976	2407	2586
23244	1236	1246	1213	1119	1031
344967	59	62	59	56	64
55728	220	223	195	188	183
399	4	10	0	3	0
101060498	0	0	0	0	0
55584	0	0	0	0	0
54502	752	634	808	752	773
100616274	0	0	0	0	0
107986225	0	0	0	0	0
79730	1	5	3	3	4
323	203	179	235	257	244
107986273	3	0	1	1	4
101410542	0	0	0	0	0
7345	14	11	8	4	7
22998	4331	3958	3775	3311	3431
105374423	12	6	4	3	12
105374421	10	5	12	5	2
8929	1	0	0	0	0
105374425	1	0	0	0	0
101927074	0	0	0	0	0
105374426	115	106	97	96	88
55161	2105	2021	1659	1536	1566
285429	1	0	0	0	0
10463	2143	2110	2295	2083	2056
389206	218	198	109	90	105
105374428	0	0	0	0	0
152573	9	7	3	7	3
10396	18	14	20	24	19
105374430	0	0	0	0	0
389207	0	0	0	0	0
105374432	0	0	0	0	0
105374434	0	0	0	0	0
105374433	0	0	0	0	0
105374436	0	0	0	0	0
105374438	0	0	0	0	0
100506827	1	1	0	1	3
386617	1	0	1	1	0
107986275	0	0	0	0	0
285525	0	0	0	0	0
60558	934	942	952	839	843
132789	358	358	415	393	344
105374439	70	80	68	74	76
112268465	0	0	0	0	0
105374440	0	0	0	0	0
105374441	0	0	0	0	0
2565	0	0	0	0	0
2555	1	1	0	0	0
170712	81	72	84	98	76
2557	0	0	0	0	0
2560	0	0	0	1	0
105374442	0	0	0	0	0
107986276	0	0	0	0	0
54951	692	660	741	655	613
107986277	6	2	1	0	4
57205	15	9	29	15	35
10699	1	1	0	1	1
105374444	0	0	0	0	0
105374443	0	1	0	0	0
102467004	0	0	0	0	0
101927179	1	1	4	0	4
152518	325	302	312	271	276
101927157	243	250	244	207	202
1259	29	39	80	73	79
152519	41	65	106	80	88
7294	1	1	4	2	6
7006	39	40	70	52	44
105374445	28	25	28	43	29
57606	1089	1024	993	813	914
201780	0	0	0	0	0
326340	6	6	7	5	6
285527	302	308	286	253	288
54940	1038	984	1143	1035	1021
100861517	1	0	1	0	4
132299	1763	1714	2214	1841	1930
80157	18	7	18	9	16
101927209	317	271	404	351	305
23142	524	463	592	498	435
339977	0	0	0	0	0
6443	464	406	597	581	567
105377652	0	0	0	0	0
132671	22	22	36	24	20
107986279	0	0	0	0	0
112268466	0	0	0	0	0
64854	187	159	222	245	182
643783	145	194	217	198	188
57291	3161	3109	2358	1869	2092
100616436	1	4	1	1	2
677810	3	0	0	0	1
100288413	27	22	28	26	28
107986281	14	14	11	9	12
152578	0	0	0	0	0
65997	5	6	11	9	19
152579	306	330	346	334	274
101928658	0	0	0	0	0
105377654	401	376	407	331	346
81608	1218	1081	1403	1134	1170
84708	50	48	69	76	64
100873939	0	0	0	0	0
101928879	1	2	2	0	3
100873955	0	0	1	0	1
100506444	0	0	0	0	0
402176	0	0	0	0	0
26511	461	462	527	513	482
170825	0	0	0	0	0
5156	2	2	1	1	3
105377656	0	0	0	0	0
339978	0	0	0	0	0
3815	2	0	0	0	0
105377657	0	0	0	0	0
107986226	0	0	0	0	0
3791	0	0	2	5	1
79644	1111	1136	1360	1110	1189
100506462	2	0	1	2	1
105377659	1	1	1	0	0
55858	1766	1794	1892	1800	1647
9575	454	411	528	444	486
132954	0	0	0	0	0
10874	717	678	633	496	565
105377660	0	0	0	0	0
644145	0	0	0	0	0
105377661	0	0	0	0	0
55763	364	342	434	375	373
105377663	1	0	0	0	0
9662	179	118	165	122	137
57482	55	55	84	95	68
101928760	0	0	1	0	2
105377664	0	0	0	0	0
132949	233	218	245	259	246
5471	1260	1232	1219	956	978
100506514	3	6	9	5	7
10606	6035	6030	5312	4781	4590
6731	1492	1436	1468	1257	1206
132946	1	1	2	1	1
105377665	0	0	2	0	0
100506564	0	0	0	1	0
84525	1	1	1	0	2
105377666	0	0	0	0	0
105377667	0	0	0	0	0
105377668	0	0	1	0	0
6691	10	9	25	23	21
5978	625	661	904	770	771
84273	752	764	780	784	762
5431	1143	1187	1108	1069	1115
3490	5	2	4	2	2
255130	0	0	0	0	0
107986283	0	0	1	0	0
101928851	1	3	1	6	0
105377670	0	0	0	0	0
105377671	0	0	1	0	0
107986228	0	0	0	0	0
105377672	0	0	0	0	0
105377246	0	0	0	0	0
105377247	0	0	0	0	0
105377245	0	0	0	0	0
105377248	0	0	0	0	0
100616450	0	0	0	0	0
105377249	0	0	0	0	0
23284	2	0	1	2	1
101927186	0	0	0	0	0
101927145	0	0	0	0	0
105377253	0	0	0	0	0
105377254	0	0	0	0	0
253017	0	0	0	0	0
107986284	0	0	0	0	0
105377255	0	0	0	0	0
401134	0	0	0	0	0
105377256	96	115	103	113	113
2044	1	0	0	0	0
100144602	1	0	0	0	0
105377258	0	0	0	0	0
105377259	0	0	0	0	0
105377260	0	0	0	0	0
105377261	0	0	1	0	1
100302177	0	0	0	0	0
105377262	0	0	0	0	0
101927237	0	0	0	0	0
1060	193	206	234	210	199
26228	0	0	1	0	0
55236	471	391	431	406	382
550112	169	181	192	178	191
2798	0	1	2	0	0
102724780	0	0	0	0	0
9407	0	0	0	1	0
339967	0	0	0	0	0
644759	0	0	0	0	0
389208	0	1	1	2	0
550113	0	0	0	0	0
401135	0	0	0	0	0
100130017	0	0	0	0	0
401136	0	0	0	0	0
132724	0	0	0	0	0
91746	1220	1259	1465	1346	1215
28983	36	32	39	39	40
7367	420	394	388	354	374
7366	1001	1048	1560	1465	1459
7365	163	140	196	151	161
79799	0	0	2	0	0
105377265	1	1	2	3	2
7364	13	10	19	15	9
105377267	379	390	342	337	281
10720	477	466	431	418	346
54490	733	740	386	348	384
7363	26	35	11	18	12
10941	0	0	0	0	0
574537	0	0	0	0	0
27284	0	0	0	1	0
6783	0	0	0	0	0
1446	0	0	0	0	0
1447	0	0	0	0	0
105377269	0	0	0	0	0
6779	0	0	0	0	0
3347	0	0	0	0	0
3346	0	0	0	0	0
286828	0	0	0	0	0
100337616	0	0	0	0	0
401137	0	0	0	0	0
105377270	0	0	0	0	0
54959	11	12	13	9	11
260436	0	0	1	2	0
1448	0	0	1	0	0
85438	0	0	0	0	0
26952	0	0	0	0	0
10879	0	0	0	0	0
58503	0	0	0	0	0
4589	0	0	0	0	0
401138	3	4	0	2	0
258	0	0	0	0	0
10117	0	0	0	0	0
3512	0	0	0	0	0
101927297	0	0	0	0	0
57050	1312	1327	1477	1189	1208
22902	292	269	321	250	273
2926	1747	1749	1738	1440	1529
92597	600	618	679	623	573
1633	589	564	617	528	563
8671	99	85	92	112	96
107986285	0	0	0	0	0
105377271	0	0	0	0	0
2638	0	2	6	3	7
10886	0	1	1	0	0
9508	5	2	5	4	3
105377273	0	0	1	0	0
107986286	0	0	0	0	0
285521	925	839	755	629	680
112268467	4	4	4	1	1
26057	1582	1434	1587	1448	1384
102724832	33	25	39	24	29
213	3	3	5	0	1
174	0	0	0	0	0
173	0	1	2	0	2
728040	0	0	0	0	0
107986287	0	0	0	0	0
166824	0	3	3	0	2
105377272	0	0	0	0	0
3576	0	0	0	0	0
6372	0	0	0	0	0
5197	0	0	0	0	0
2919	0	0	0	0	0
5196	0	0	0	0	0
5473	0	0	0	0	0
6374	1	2	2	1	2
2921	0	0	0	0	0
105377275	0	0	0	0	0
10895	0	0	0	0	0
2920	0	0	0	0	0
105377277	0	0	0	0	0
441024	536	613	630	540	503
105377276	0	0	0	0	0
255324	0	0	0	0	0
2069	0	0	0	0	0
374	0	1	3	3	1
107986229	0	0	0	0	0
685	3	3	1	2	3
105377278	0	0	0	0	0
105377282	0	0	0	0	0
105377280	0	0	1	0	0
25849	6	3	2	5	2
100507388	0	0	0	0	0
107986289	0	0	0	0	0
105377283	0	0	0	0	0
100506253	0	1	0	0	0
441025	0	0	0	0	0
107986230	0	0	0	0	0
25898	943	953	1047	904	865
152815	273	258	282	286	240
152816	0	0	0	0	0
8999	0	0	0	0	0
9908	3246	3146	2916	2685	2542
8615	1720	1752	1706	1388	1534
105377284	0	0	0	0	0
5470	0	0	0	0	0
105377285	0	0	0	0	0
27163	1014	942	817	784	741
55153	603	659	693	600	548
101928809	0	1	0	0	0
4283	0	0	0	0	0
419	0	0	0	0	1
3627	0	0	3	1	0
6373	0	0	0	0	0
53371	860	755	827	750	770
950	2308	2312	2504	2316	2324
100129583	75	70	101	106	83
105377286	19	27	51	44	49
100631383	21	18	43	44	40
8987	415	367	657	636	594
339965	0	0	0	0	0
57619	84	95	91	78	70
100616299	0	0	0	0	0
100616254	0	0	0	0	0
105377290	3	1	5	5	5
105377289	0	1	2	1	1
345079	233	212	316	312	312
107986291	185	195	429	411	397
105377294	72	59	89	70	80
55752	2383	2448	3278	3110	2842
105377291	2	1	1	1	3
107986290	0	0	1	1	0
10983	1717	1744	2331	2287	2236
101928864	564	537	1177	1081	998
901	570	567	1198	1102	1058
107986292	0	0	0	0	0
105377295	0	0	0	0	0
10563	1	0	0	0	0
105377296	0	0	0	0	0
105377297	4	3	1	3	4
246175	177	172	142	122	128
65008	1962	1924	1928	1664	1691
102724916	2	0	0	2	2
80144	4	2	6	4	4
107986293	1	0	0	0	0
109623453	0	0	0	0	0
306	3	0	0	0	1
100505702	1	1	0	0	0
101928893	0	0	0	0	0
55589	98	95	75	83	54
105377299	1	0	0	0	0
152559	250	299	316	265	283
100505875	0	0	0	0	0
84779	0	0	1	1	3
105377300	0	0	0	0	0
2712	0	0	0	0	0
100506035	0	0	0	0	0
107986294	0	0	0	0	1
105377301	0	0	0	0	0
105377302	0	0	0	0	0
118425	0	0	0	0	0
118429	40	42	48	35	49
