GeneID	control	control	control	perturbed	perturbed
7364	0	0	2	0	0
105377267	0	0	0	0	0
10720	0	0	0	0	0
54490	0	0	0	0	0
7363	0	0	0	0	0
10941	0	0	0	0	0
574537	0	0	0	0	0
27284	29	20	8	1	4
6783	5	1	2	0	0
1446	0	0	0	0	0
1447	0	0	0	0	0
105377269	0	0	0	0	0
6779	0	0	0	0	0
3347	0	0	0	0	0
3346	0	0	0	0	0
286828	0	0	0	0	0
100337616	0	0	0	0	0
401137	0	0	0	0	0
105377270	0	0	0	0	0
54959	0	0	0	4	8
260436	0	0	0	0	0
1448	0	0	0	0	0
85438	0	0	0	0	0
26952	0	0	0	0	0
10879	0	0	0	0	0
58503	0	0	0	0	0
4589	0	0	0	0	0
401138	0	0	0	0	0
258	0	0	0	0	0
10117	0	0	0	0	0
3512	0	0	0	0	2
101927297	0	0	0	0	0
57050	915	732	560	858	626
22902	2435	1995	1924	1969	2501
2926	3826	3143	2214	1776	2554
92597	1618	1365	975	1162	1159
1633	787	684	474	409	469
8671	5	0	3	2	2
107986285	0	0	0	0	0
105377271	0	0	0	0	0
2638	0	0	0	0	0
10886	290	229	212	114	225
9508	3832	3024	2127	1325	1999
105377273	0	0	0	0	0
107986286	0	0	0	0	0
285521	930	747	605	523	649
112268467	69	56	38	30	63
26057	9385	7163	6755	5421	7038
102724832	36	34	31	27	26
213	0	0	0	0	2
174	0	0	0	1	0
173	0	0	0	0	0
728040	0	0	0	0	0
107986287	0	0	0	0	0
166824	0	0	0	0	0
105377272	0	0	0	0	0
3576	0	0	0	0	0
6372	0	0	0	0	0
5197	0	0	0	0	0
2919	0	0	0	0	0
5196	0	0	0	0	0
5473	0	0	0	0	0
6374	0	0	0	0	0
2921	0	0	0	0	0
105377275	0	0	0	0	0
10895	0	0	0	0	0
2920	0	0	0	0	0
105377277	0	0	0	0	0
441024	502	404	371	406	442
105377276	5	4	7	5	7
255324	5	0	10	0	6
2069	0	0	0	0	0
374	0	0	0	0	0
107986229	0	0	0	0	0
685	0	0	0	0	0
105377278	0	0	0	0	0
105377282	0	0	0	3	0
105377280	1	0	0	0	0
25849	0	0	0	0	0
100507388	0	0	0	0	0
107986289	1	0	0	0	0
105377283	0	0	0	0	0
100506253	0	0	1	0	0
441025	0	0	0	0	0
107986230	2	1	4	0	0
25898	766	609	448	477	465
152815	574	399	343	279	589
152816	6	1	0	0	3
8999	41	36	26	61	81
9908	4692	3595	2843	6030	3812
8615	2031	1773	1353	1924	1763
105377284	3	3	6	3	7
5470	2	2	1	4	2
105377285	0	1	0	3	0
27163	408	343	231	121	254
55153	1519	1198	1070	688	694
101928809	10	11	4	6	8
4283	0	0	0	0	0
419	3	3	3	0	1
3627	0	0	0	1	0
6373	2	0	0	0	0
53371	1029	797	556	506	768
950	9039	6787	5525	2490	4751
100129583	100	81	62	44	69
105377286	29	11	21	3	25
100631383	1099	877	592	341	518
8987	1321	1054	702	373	626
339965	25	16	5	3	8
57619	2874	2280	2174	1642	3022
100616299	0	0	1	0	0
100616254	0	0	0	0	0
105377290	1	1	1	4	4
105377289	108	58	70	85	113
345079	0	1	2	0	2
107986291	50	39	32	35	25
105377294	137	86	79	33	94
55752	6765	5189	3984	3819	4596
105377291	240	167	163	163	211
107986290	143	119	100	138	118
10983	8881	6351	5956	7125	5458
101928864	48	40	56	72	56
901	1158	834	797	1219	1141
107986292	18	15	22	32	29
105377295	84	77	111	109	143
10563	0	1	1	0	1
105377296	4	9	4	9	9
105377297	7	6	5	1	0
246175	999	683	633	681	644
65008	307	267	166	251	221
102724916	39	50	58	43	54
80144	8049	6453	5785	1532	3793
107986293	258	229	142	114	106
109623453	20	13	6	2	6
306	6	0	0	0	5
100505702	0	0	0	0	0
101928893	0	0	0	0	0
55589	1154	923	792	691	756
105377299	33	26	26	56	15
152559	1156	937	697	433	683
100505875	5	8	4	1	7
84779	4	7	5	7	3
105377300	0	0	0	0	0
2712	0	0	0	0	0
100506035	1	1	0	0	0
107986294	2	0	1	0	0
105377301	0	0	0	0	1
105377302	0	0	0	1	0
118425	0	0	0	0	2
118429	3581	2668	1873	1470	2227
105377303	65	58	27	10	43
56978	484	329	231	56	299
2250	953	661	414	86	331
255119	18	11	6	8	15
105377305	1	2	1	0	2
651	1	1	0	0	0
5593	0	0	0	0	0
101928942	0	0	0	0	0
153020	0	2	1	2	0
105377306	0	0	0	0	0
107986215	0	0	0	0	1
105377308	3	3	0	5	2
105377307	0	0	0	1	1
3184	4811	3514	2892	5946	2810
101928963	43	32	47	27	28
9987	4745	4309	2985	3041	3484
58478	998	827	586	494	623
105377310	67	52	55	22	58
441027	61	48	70	149	186
439934	2	3	3	7	10
79966	922	723	796	1221	1202
693160	5	4	2	11	21
22872	6778	4819	5127	3158	5363
100499177	399	372	290	298	368
106633808	8	7	4	5	6
106633809	3	3	0	2	3
79725	136	137	98	160	154
132660	825	689	622	527	634
51138	653	531	429	337	522
51316	22	15	17	1	7
27235	319	293	197	117	204
10855	378	267	206	46	87
105377313	1	1	2	0	0
113510	436	349	279	281	411
51023	291	304	161	271	211
84142	473	417	282	457	355
84803	1	0	0	0	0
105377315	0	0	0	0	0
101928978	0	0	0	0	0
4825	34	32	34	14	29
102723338	0	0	0	0	0
1040	4	5	2	7	5
23001	4970	3848	3682	2551	4034
404201	71	61	44	89	79
83478	21	31	25	7	9
105377319	0	1	0	1	1
100616349	0	0	1	0	0
5602	551	494	378	329	548
101929064	4	5	16	5	13
100616463	0	1	0	0	0
5783	2222	1942	1967	1155	1659
107986189	12	12	12	8	10
345274	0	2	0	0	0
132989	3	5	4	4	1
100506746	16	2	4	0	13
4299	1669	1397	1309	683	1433
105377320	20	19	10	12	24
57563	841	682	489	649	432
100847027	0	0	0	0	0
345275	4	8	4	7	5
51170	963	675	538	318	576
53343	513	398	362	228	313
105377321	48	36	31	73	49
8404	254	171	130	68	162
1834	0	0	1	0	2
1758	4	6	0	1	6
105377323	0	0	0	0	1
105377324	0	0	0	0	0
3381	0	0	0	0	0
56955	1	0	0	1	1
6696	0	0	1	0	0
5311	1378	1133	829	716	1184
9429	0	0	1	0	0
152926	380	305	332	331	279
105369192	0	0	0	0	1
105377326	0	0	0	0	0
55008	19	6	12	16	16
102723458	7	1	5	1	12
51191	3	5	2	0	3
84992	352	330	176	138	253
100996939	351	330	176	138	253
101929134	3	4	1	0	1
8916	253	222	237	335	332
266812	150	141	137	95	177
285512	107	76	74	60	100
10144	788	598	618	421	542
105377327	30	27	26	15	19
166815	200	122	105	87	138
285513	475	377	332	255	442
105377328	81	45	23	90	124
105377329	57	27	20	43	104
6622	99	85	78	65	84
644248	1	1	2	2	1
22915	0	0	0	0	1
105377331	0	0	0	0	0
401145	1	1	6	6	1
112268468	0	0	1	0	0
101929194	0	0	0	0	0
2895	1	0	0	0	1
107986295	0	0	0	0	0
474	1	2	1	0	0
101929210	0	2	0	0	0
56916	2651	2147	1739	1859	2117
27306	7	4	9	7	11
10611	7627	5387	4550	1424	2789
100507012	1	5	2	1	3
658	774	644	481	354	443
8633	24011	17636	14979	11090	16338
105377335	296	238	221	280	265
105377337	0	0	2	1	3
5161	0	0	0	0	0
105377338	0	0	0	0	0
285555	14	4	5	4	9
101410545	0	0	0	4	0
105377340	1	0	2	0	1
5910	1594	1195	884	726	969
10098	1363	1041	813	559	939
112267901	5	9	1	13	10
105377342	6	12	10	5	10
105377343	1	0	2	0	0
1977	1860	1531	1061	1110	1300
23173	1881	1470	1064	938	1081
100500867	2	3	1	3	0
128	3657	2862	2083	2244	2273
100507053	55	46	42	69	68
127	19	18	18	17	24
359806	2	1	0	0	0
130	18	22	9	26	27
124	1	2	7	1	3
125	1	0	0	0	0
126	0	0	0	0	0
102723576	1	0	1	0	0
131	0	0	0	0	0
84103	0	0	0	1	1
93587	86	64	72	64	104
4547	2	4	3	0	1
285556	0	0	0	0	1
27071	4	8	5	7	4
8649	775	640	524	399	613
79982	951	930	634	1112	936
3015	6458	5465	2801	1802	3168
256880	5	2	2	9	6
107986232	0	1	0	0	0
115265	0	0	0	0	0
101929353	0	0	0	0	0
107399301	6	5	1	0	2
51705	1799	1555	1087	115	356
105377345	5	2	7	0	0
100874275	0	0	0	0	0
107986233	3	1	1	0	0
5530	1140	903	779	707	618
102465868	1	4	3	0	1
100302193	1	3	2	0	5
90024	38	40	35	7	30
107986297	0	0	0	0	0
55024	1	0	1	6	2
64116	94	60	74	32	58
105377621	10	2	4	1	4
4790	1675	1398	1297	1158	960
105377347	69	57	46	50	58
4126	779	643	529	506	656
102723704	630	522	454	332	432
7323	5491	4381	3699	4251	3700
105377348	65	64	32	40	63
493856	737	644	451	368	407
150159	265	260	182	89	152
133308	1077	879	685	457	619
56898	859	707	529	438	603
1062	1218	1008	598	448	789
101929448	0	0	0	0	0
6870	0	0	0	0	0
105377349	0	0	0	1	0
105377350	0	0	0	0	0
80319	36	39	44	19	36
101929468	5	6	9	0	4
105377351	0	1	0	0	0
54790	3441	2581	2627	2370	3548
104384744	32	18	27	12	32
27068	933	677	463	381	762
105377352	32	15	8	26	66
54848	16	14	9	23	26
100874374	0	0	0	0	0
57117	636	468	435	272	485
79807	1409	1025	812	571	1079
107986190	93	78	55	91	74
101929529	17	12	15	17	14
255743	3	1	0	7	6
101929577	5	6	13	11	14
93627	1084	916	804	643	933
9255	1004	932	668	822	794
100507096	1	0	0	3	1
105377355	0	0	0	0	0
105377356	17	19	20	21	13
27123	2987	2076	1302	686	1676
102725220	1	3	0	0	2
105377358	10	6	2	9	7
105377357	5	4	2	2	3
9061	2976	2378	1881	2259	2239
166929	137	97	48	43	78
101929595	81	64	47	8	58
107986298	17	6	9	3	12
113612	874	640	509	626	721
107986299	31	11	11	56	13
3033	1132	878	739	254	560
51176	638	517	493	266	388
641518	72	54	61	19	46
107986300	5	8	3	10	9
285456	8	8	3	13	15
101929621	0	3	0	0	1
6164	6437	5993	3966	1898	4306
58505	1351	1132	840	573	1119
105377359	40	35	26	35	57
107986234	0	0	0	3	2
64850	0	1	0	0	0
84570	0	0	5	1	0
645078	0	0	0	0	0
100533182	26	22	15	9	19
10427	2554	1876	1813	747	1797
693161	4	5	4	6	10
55013	712	527	357	242	418
107986302	22	16	14	16	24
839	520	388	312	341	410
81579	647	513	474	280	530
3426	3	2	2	4	9
54433	582	437	346	707	312
10692	13	14	19	7	10
345193	6	10	17	2	7
1950	0	0	3	3	0
79071	1180	961	879	501	826
107986303	157	132	102	78	90
105377362	0	0	0	0	0
2028	0	0	0	0	0
110231149	0	0	0	0	0
105377363	0	0	0	0	0
5308	6	5	8	0	2
100126354	0	0	0	0	0
105377364	0	0	0	0	0
105377365	0	0	0	0	0
105377366	0	0	0	0	0
105377367	0	0	0	0	0
105377369	0	0	0	0	0
105377370	0	0	0	0	1
132720	125	101	69	504	432
55435	733	555	401	590	587
92610	205	176	156	213	152
80216	445	332	311	348	585
107986304	17	11	8	29	29
63973	4	2	25	38	48
105377372	3	0	3	8	12
55345	872	639	498	500	547
51574	634	673	447	633	680
109864269	104	103	87	94	119
442912	2	1	1	1	2
442896	2	0	0	1	4
407028	3	0	1	0	1
442895	3	1	1	0	2
442894	1	1	0	1	2
287	2266	1856	1605	1031	1694
102723896	37	16	27	30	23
105377373	134	103	102	88	134
100302188	12	6	6	13	5
102465878	6	6	3	2	4
105377374	68	59	51	35	90
817	4541	3460	2830	2135	3693
105377375	3	5	1	1	17
79642	1304	1087	680	1177	1581
107986305	8	8	9	23	11
105377376	0	0	0	0	1
107986235	0	0	0	0	0
105377378	0	3	0	1	12
105377379	0	0	0	0	0
105377380	0	0	0	0	0
7368	17	13	15	9	19
693162	0	0	0	0	0
105377382	2	0	0	0	0
64579	0	0	0	0	0
105377383	0	2	2	0	0
100302290	0	0	0	0	0
105377384	0	0	0	0	0
105377385	0	0	0	0	0
107986306	7	3	3	10	11
105377387	2	0	0	0	4
105377388	17	19	7	24	32
133022	198	159	130	128	159
105377389	0	0	0	0	0
105377390	0	0	0	0	0
103689918	2	1	4	8	14
102723914	30	31	15	149	172
105377391	0	3	2	14	24
9348	475	434	353	850	1453
107986307	48	36	32	103	207
105377392	54	47	42	152	176
100093630	1674	1440	1011	782	1230
677809	292	247	120	102	186
8492	6469	5085	4346	13269	15054
105379403	7	5	2	11	12
645455	179	128	135	47	143
729218	1115	1038	1111	174	1132
101929741	18	13	7	7	18
57721	852	689	620	979	758
9871	6211	4538	4657	1749	4684
171024	25546	20661	19843	21823	21397
105377393	10	10	5	4	4
105377394	702	520	502	258	552
102723967	10	4	11	21	19
105377395	34	24	23	106	86
51778	27	42	22	27	72
105379404	8	9	10	9	21
101929762	1	1	1	4	4
54532	606	499	430	260	369
401152	464	343	315	343	425
2169	3	1	3	4	1
107986193	13	6	8	9	8
401149	417	350	405	41	379
107983979	202	150	140	89	180
101926918	116	104	97	57	104
645513	333	309	260	153	264
8654	697	498	470	570	644
105377396	0	0	0	0	1
105377397	0	0	0	0	0
101927007	0	0	0	0	1
100996694	0	0	0	0	0
4085	1779	1413	845	488	714
11107	543	442	356	257	433
105377399	19	19	21	11	13
79625	122	109	69	103	180
105377400	1	1	0	1	2
79931	4	7	7	5	1
84109	0	0	0	0	0
107986309	0	0	0	0	0
107986310	0	0	0	0	0
105377401	0	0	0	0	0
105377402	1	0	1	1	1
308	3241	2371	1897	2020	2057
132332	0	0	0	0	0
100192379	0	0	0	0	0
5393	812	673	436	309	445
890	2640	2056	1348	762	1316
55212	365	327	246	323	366
7222	0	0	0	0	0
102724158	0	0	0	0	0
112268469	12	11	13	4	6
84162	3528	2840	2844	1882	3401
132612	0	0	0	0	2
3558	0	0	0	0	0
59067	0	0	0	0	0
100996941	0	0	0	0	0
166379	54	66	39	48	81
729338	2	2	1	4	6
2247	387	307	214	114	187
11162	142	99	75	35	86
166378	2317	1755	1497	1827	1529
105377404	17	12	6	4	6
10252	1366	975	849	1182	2555
100189197	2	0	0	0	0
107986311	0	0	0	0	0
105377405	0	0	0	0	0
285419	48	33	27	40	96
105377407	1	0	0	0	2
105377406	3	1	4	4	11
105377408	0	0	0	0	0
101927087	2	3	3	8	8
57182	3188	2519	2077	2461	2251
79633	16091	12998	9875	4092	8028
100302267	0	0	0	0	0
101927109	2	1	0	0	0
105377409	0	0	0	0	0
105377410	0	0	0	0	0
105377411	0	0	0	0	0
102724210	1	1	0	0	1
107986312	3	4	0	0	5
105377412	0	0	0	0	0
105377413	0	0	2	0	2
27152	1177	852	737	815	732
83447	4	0	0	0	1
105377414	1	0	0	0	0
22824	1132	856	645	591	706
10733	990	761	555	425	511
256471	278	264	173	243	292
80167	589	495	433	501	475
55132	777	620	532	423	457
10424	1038	814	817	996	904
100507487	25	19	43	30	36
101927259	3	2	11	5	7
79960	2458	2062	1765	1876	1742
132320	617	504	412	538	465
132321	110	104	72	41	119
105377416	0	0	0	0	0
105377417	0	0	0	0	0
101927282	0	0	0	0	0
107986313	0	0	0	0	0
105377418	0	0	0	0	0
105377420	0	0	0	0	0
105377422	0	0	0	0	0
105377423	0	0	0	0	0
105377424	0	0	0	0	0
101927305	0	0	0	0	0
105377425	0	0	0	0	0
105377428	0	0	0	0	0
107986236	0	0	0	0	0
104355285	0	0	0	1	0
105377431	1	1	2	0	1
105377432	4	5	3	2	3
101927359	82	54	45	36	52
57575	2293	2081	1359	715	1745
132430	417	315	203	149	239
105377434	2	1	3	1	2
105377436	0	0	0	3	1
105377438	0	0	0	0	0
105377437	0	0	0	0	0
105377439	0	2	0	0	0
100507528	0	0	0	0	0
105377441	0	0	0	0	0
729307	0	0	0	0	0
105377442	0	0	0	0	0
54510	702	472	541	433	578
105377443	0	0	0	0	0
101927414	0	0	0	0	0
107986314	1	0	0	0	0
105377444	0	0	0	0	0
105377445	0	0	0	0	0
107986315	0	0	0	0	0
105377447	0	0	0	0	1
641365	0	0	0	0	0
641364	39	31	15	16	18
23657	486	399	166	150	206
105377446	0	0	0	0	0
100874047	0	0	0	1	0
105377448	0	0	4	5	4
25819	736	553	427	202	375
1998	1241	903	861	651	841
105379412	2	0	0	0	0
84709	1	4	1	1	6
4717	712	712	480	203	511
80155	2910	2314	1662	2130	2038
105377449	59	52	62	35	59
107984036	94	72	79	67	88
83452	459	331	347	272	360
80854	2282	1783	1438	1290	1350
105377451	0	0	0	0	1
105377622	0	0	0	0	0
101927490	0	0	1	0	0
4258	533	421	380	161	358
55534	2013	1616	2135	1058	1773
105377452	42	40	51	68	50
101927516	257	209	250	368	266
60592	400	381	223	233	350
100129858	10	7	3	5	7
1047	41	40	43	122	120
152586	0	1	0	0	1
255520	722	659	564	780	790
7350	24	15	12	20	30
23158	2371	1599	1395	737	1567
644962	75	58	48	64	50
57484	10610	8267	8338	4316	7446
27309	686	637	401	866	459
100507639	3	0	0	0	0
105377456	1	0	0	0	0
3600	538	477	328	82	233
8821	11	13	12	10	24
101927613	0	0	3	6	7
105377457	1	0	0	11	12
107986194	0	0	3	7	6
105377623	16	22	18	33	37
84640	2582	2043	1765	1036	1752
2549	2105	1635	1544	1532	1594
100423017	5	7	3	4	5
100128055	654	593	533	161	371
8467	5238	3942	3056	2457	2523
441046	2	1	2	0	5
166752	0	0	1	0	1
105377458	0	0	0	0	0
105377459	0	0	0	0	0
2996	2	2	3	0	0
101927636	0	0	0	0	0
2994	0	0	0	0	0
105377460	0	0	0	0	0
2993	0	0	0	0	0
107986317	0	0	0	0	0
105377461	0	0	0	0	0
105377462	0	0	0	0	0
646576	0	0	0	0	0
64399	15	9	7	10	11
10393	470	397	274	144	335
6059	2701	2069	1363	1297	1589
54726	2537	1925	1557	1360	2282
105377465	1	0	2	0	1
105377466	0	0	0	0	0
4086	1641	1396	866	874	1106
101927659	32	36	22	32	30
104326058	283	230	163	138	173
285422	0	0	0	0	0
105377467	1	0	0	0	0
166785	204	131	129	146	136
646603	405	298	274	246	222
152485	2443	1831	1869	1008	1453
105377468	0	0	0	0	0
105377469	0	0	0	0	0
100505545	0	0	0	0	0
105377470	0	0	0	0	0
11157	219	199	150	136	132
345051	1	2	0	1	3
84068	464	385	270	335	329
105377472	23	15	7	5	9
102465837	5	6	0	0	5
5458	0	0	0	0	0
83894	0	0	0	0	1
105377474	0	0	0	0	0
105377473	0	0	0	2	1
105377475	0	1	0	0	2
105377476	26	20	12	4	31
100313938	0	0	0	0	0
1909	82	59	62	61	34
105377478	0	0	3	2	0
105377477	0	0	0	0	1
55751	1261	1033	858	583	1105
90826	653	466	410	417	477
79658	948	714	536	389	404
100616246	1	1	0	0	0
4306	39	49	32	19	25
102724672	0	0	0	3	0
107986195	0	0	1	0	0
105377483	0	0	0	0	0
105377481	0	0	0	0	0
105377480	0	0	0	0	0
107986319	0	0	0	0	0
101927849	0	0	0	0	0
107986320	0	0	0	0	0
285423	0	0	0	0	1
105377479	0	0	0	0	0
166614	1907	1708	1303	632	1353
987	5694	4451	4003	3172	4132
729558	242	214	263	135	178
10586	4988	4051	3767	1422	2884
6189	17649	13417	9271	6999	10116
114655	23	23	11	8	12
8944	44	40	30	40	26
152503	1654	1319	1168	569	912
107986196	68	66	35	52	55
105377485	16	20	21	20	12
345062	172	159	96	48	89
105377486	0	0	0	1	2
729830	39	51	49	39	54
5188	738	572	556	310	533
107986197	57	50	49	47	54
105377488	0	0	0	0	0
102724700	0	0	0	0	0
100505685	0	0	0	0	0
100996286	0	0	0	0	0
105377490	0	0	0	1	1
105377489	0	0	0	0	0
105377492	12	20	16	18	17
55294	991	854	745	1090	907
102191832	32	35	23	15	39
100422896	4	6	6	6	12
54553	103	79	46	73	82
100616193	5	6	2	3	5
201799	9	10	6	1	10
105377495	0	1	0	0	0
201798	19	20	13	8	14
27236	1033	749	641	713	712
729870	10	7	15	11	5
85462	97	99	90	47	108
23321	2939	2289	2022	1432	2573
105377496	121	96	86	206	110
303	34	23	27	21	28
84057	205	209	117	145	135
23240	712	529	437	301	532
105377498	16	19	16	13	19
100419170	0	0	2	1	2
7097	51	32	28	16	43
285533	219	154	167	95	164
105377499	73	62	33	49	92
6423	9	5	8	4	7
101927947	2	4	4	3	0
54798	3	1	0	0	2
5356	1539	1241	839	528	952
2244	0	0	0	0	0
2243	0	0	0	0	0
2266	0	0	0	0	0
9227	0	0	0	0	0
105377500	0	0	0	0	0
166863	0	0	0	0	0
105377501	0	0	0	0	0
4887	0	0	0	4	5
107986321	0	0	0	0	0
105377502	0	0	0	0	0
79884	737	650	501	551	526
102724776	39	35	37	33	40
105377503	0	0	0	7	7
105377505	7	3	2	16	12
105377504	0	0	0	5	5
2982	1418	1053	869	1892	2655
107984032	18	22	13	17	39
105377506	5	2	1	4	12
2983	1855	1382	964	558	1157
51802	8	13	2	0	7
105377507	36	21	12	5	14
6999	12	13	7	7	7
1519	198	140	129	160	167
102724785	0	0	0	0	0
105377508	213	157	105	102	181
107986322	0	0	0	0	0
56034	672	514	351	268	471
2743	254	226	181	155	268
2891	751	692	577	433	766
112268471	106	87	67	46	91
107986238	0	0	0	0	0
340017	0	0	0	0	1
105377509	4	0	2	2	4
51313	1561	1276	933	223	800
285505	493	465	344	37	262
101928007	11	8	5	3	5
55314	28	17	27	10	19
105377510	0	0	0	0	0
59350	0	0	0	0	0
201725	692	514	440	232	446
2110	370	282	276	259	305
5481	790	638	536	460	523
57600	1620	1402	1422	1187	1337
152940	16	20	15	17	21
9693	2865	2141	1816	1711	2409
100500881	0	0	0	0	0
100616303	0	0	0	0	0
107986324	0	0	0	1	0
105379457	0	0	0	0	0
109729132	0	0	0	0	0
107986239	1	2	0	6	3
105377512	0	2	1	0	2
105377513	0	0	0	0	0
105377514	0	0	0	0	0
105377515	0	0	0	0	0
56884	1	2	4	9	4
101928052	0	0	0	0	0
105377516	0	0	0	0	0
100616234	0	0	0	0	0
92345	959	822	603	515	614
101928081	24	18	21	19	15
105377517	0	0	0	0	0
4886	0	0	0	0	0
4889	0	0	0	0	0
84076	0	0	0	0	0
55319	391	359	248	318	247
55016	168	112	104	80	118
107986325	0	0	0	0	0
23520	14	11	14	29	5
100505989	0	0	0	0	0
100506013	0	0	0	0	0
391712	120	112	66	70	83
152756	0	0	3	0	4
166655	0	0	0	0	0
201931	872	670	609	650	686
11275	512	396	300	299	342
2713	35	35	31	23	35
6307	576	410	254	262	422
105377519	0	0	0	0	1
1363	576	540	546	297	771
693163	1	0	1	1	1
105377520	0	0	2	0	1
101928151	0	0	0	0	0
101928131	4	7	2	0	0
105377521	0	0	0	0	0
7092	0	0	0	0	0
50859	0	0	0	0	0
105377523	0	0	0	0	0
11199	3	0	0	0	0
105377524	1	0	1	0	1
55601	9	8	9	3	36
91351	75	51	37	41	50
107986198	1	0	0	0	0
23022	2740	1881	1462	760	1392
107986199	11	8	5	4	4
102723331	148	101	101	81	97
84869	876	691	449	438	594
107986200	10	2	9	3	7
105377527	16	4	6	8	20
57630	1133	873	662	540	747
105377529	2	1	2	0	3
4750	1026	841	995	1071	934
1182	3448	3018	3310	6680	4425
54969	338	274	239	245	270
107986240	0	5	1	2	2
105377530	0	0	0	0	0
100506085	0	0	0	0	1
9848	525	449	366	473	565
51166	522	474	442	220	331
107986326	65	43	38	20	43
101928223	0	0	0	0	0
107986241	0	0	0	0	0
100506107	0	0	0	0	0
100506122	0	0	0	0	0
102466953	0	0	0	0	0
105377534	0	0	0	0	0
101928288	0	0	0	0	0
105377535	0	0	0	0	0
105377536	0	0	0	0	0
441052	0	0	0	0	0
442117	1	0	0	0	1
105377537	0	0	0	0	0
101928314	0	0	0	0	0
107986201	0	0	0	0	0
101930370	180	153	110	106	124
51809	1192	1021	704	524	671
100422849	1	4	2	6	4
3148	5432	5226	3195	2130	3367
105377541	22	32	20	5	24
105377540	55	31	27	40	31
8819	1179	1145	695	868	1007
101928383	67	56	32	66	47
11341	270	260	215	210	281
112268474	151	99	134	154	185
112267917	84	74	56	87	97
101928409	1014	790	817	492	986
9464	12711	10831	11319	6440	10137
79804	8226	7087	7131	2946	7487
107986203	1	2	2	2	0
101928478	6	14	9	10	10
105377543	56	48	44	30	107
105377544	12	1	17	10	23
105377546	16	27	26	39	51
107986204	5	4	6	16	9
101928509	59	44	53	30	85
26269	1547	1261	1037	505	1146
80817	4058	3416	2962	2389	3606
105377547	317	324	339	363	396
100423042	1	0	0	0	0
3248	0	0	0	0	0
105377548	0	1	0	0	0
105377549	0	0	0	0	0
105377551	0	0	0	0	0
8001	0	0	0	0	2
101928551	0	0	0	0	0
11086	0	0	0	0	0
105377552	0	0	0	0	0
2823	0	0	0	0	0
101928590	0	0	0	0	0
107984113	0	0	0	0	0
116966	234	191	142	164	244
132851	4	0	2	7	2
140458	0	0	0	1	0
60559	2096	1500	1110	1088	1098
105377555	0	0	0	0	0
7424	0	0	0	0	0
105377556	0	0	0	0	0
105377557	0	0	0	0	0
55247	344	264	199	127	182
105377558	41	22	16	19	28
175	310	219	176	202	236
285500	14	24	25	4	29
105377559	0	0	0	0	0
285501	48	39	38	0	6
105377560	14	12	8	0	3
101928656	26	18	9	4	4
105377561	0	0	0	0	0
105377562	0	0	0	0	0
105377563	0	0	0	0	0
105377564	0	0	0	0	0
105377567	0	0	0	2	0
105377565	0	0	1	0	0
105377568	0	0	0	0	0
728081	0	0	0	0	0
101928679	0	0	0	0	0
107986205	0	0	0	0	0
55714	3335	2537	2256	1518	2107
105377573	0	0	0	0	0
90768	484	369	297	121	214
100302270	12	8	6	2	3
105377572	112	124	84	61	97
105377571	53	44	40	34	56
105377576	116	86	127	75	57
1635	2563	1968	1668	1118	1754
105377577	0	0	0	0	0
107986327	0	0	0	0	0
112268472	0	0	0	0	0
107986328	0	0	0	0	0
403315	0	0	0	0	0
105377578	0	0	0	0	0
152641	2	5	0	0	2
80014	1579	1284	871	669	958
101928734	5	4	1	2	4
53842	23	24	15	7	16
100132463	5	7	4	7	5
107986217	1	5	2	4	3
55602	659	568	428	234	493
389247	18	17	23	23	22
3622	189	143	118	159	134
101929996	0	0	0	0	1
105377579	0	0	0	0	0
105377580	0	0	0	0	0
107986329	0	0	0	0	0
201965	381	313	224	248	304
60684	1464	1175	1126	1173	1334
105377581	1	0	0	0	0
56977	1586	1397	1772	3256	3253
107986330	5	3	3	6	12
133121	1	0	1	4	6
105377582	0	0	0	0	0
105377584	0	0	0	0	0
728175	3	2	0	0	6
107986332	1	0	0	0	0
102723766	4	4	3	1	7
3660	450	348	390	453	511
105377585	0	0	1	0	1
105377586	0	2	5	1	6
836	1033	881	622	716	1079
201973	302	231	181	238	248
79682	886	725	445	412	547
2180	1041	719	651	594	739
643036	2	7	2	4	1
105377587	1	0	1	0	0
731424	1	0	1	0	0
100500818	0	0	0	0	0
100506229	0	0	0	0	1
100616111	0	0	0	0	0
107986333	0	0	0	0	0
391723	0	0	0	0	0
101928877	0	0	0	0	0
105377588	0	0	0	0	0
291	1442	1226	860	483	932
57587	1974	1446	1195	941	1312
83891	2123	1659	1082	820	1406
55805	601	460	357	241	444
107986206	110	65	72	23	79
353322	81	68	51	29	70
55325	401	304	264	246	307
441054	41	33	43	36	51
256309	28	29	18	13	8
105377590	9	12	5	1	5
27295	1658	1389	1086	215	646
8470	3	7	0	4	12
101928929	0	0	0	2	0
7098	8	13	8	3	8
25854	15	5	5	9	8
651430	23	33	26	19	20
285440	933	838	764	492	833
3818	22	17	40	9	15
2160	0	1	2	0	2
285441	0	2	0	0	0
105377596	2	4	5	0	2
4543	20	22	25	6	13
2195	15119	11174	10353	5710	8745
107986334	157	125	106	104	129
102723906	7	2	6	11	2
105377599	1	0	1	0	1
105377600	0	0	0	0	0
107986335	0	0	0	0	0
339975	0	1	0	0	0
105377602	0	0	0	0	0
102723920	0	0	0	0	0
100506272	0	0	0	0	0
105377604	0	0	0	0	0
105377603	0	0	0	0	0
107983963	0	0	0	0	0
