GeneID	control	control	control	perturbed	perturbed
7044	7	9	15	2	2
163859	1101	1267	1246	736	1097
3020	9251	10202	8696	7130	9060
105373113	9	9	13	11	13
64746	1456	1481	1599	892	1370
107985353	239	215	266	115	188
101927247	1	1	4	0	3
83881	12	19	12	8	26
286826	518	381	548	142	317
142	8456	8981	9202	5231	8119
105373115	0	0	0	0	0
105373116	0	0	2	0	0
375057	4	3	8	0	7
3707	3129	4254	3342	4094	4981
100506443	18	11	22	32	36
105373117	80	125	111	165	186
105373119	1	3	1	1	0
5664	560	607	661	447	730
107985354	14	10	19	1	19
56997	1241	1625	1503	1007	1582
105379282	68	88	101	78	116
8476	4885	4853	5721	3131	5280
107985463	0	0	0	0	0
105373122	6	3	14	1	17
339500	851	725	961	403	758
401983	1	2	2	6	5
116841	2115	2352	2244	1617	2463
65094	803	974	858	697	1081
105373289	27	33	17	26	34
339501	0	1	0	1	0
7483	46	31	49	28	38
100847072	3	1	2	0	2
107985355	2	1	7	1	4
89780	20	20	21	4	17
100506571	81	83	113	95	108
375	7780	8663	8133	4966	7218
100500810	15	11	13	5	9
79169	561	525	555	339	749
128308	692	692	652	433	765
2987	2917	3287	2939	2375	3144
57165	429	400	381	473	683
574432	33	41	31	33	48
200205	945	1241	1002	594	999
574407	104	74	98	43	89
84033	1662	1522	1878	378	917
101927401	32	27	23	5	18
81559	1865	2591	2209	1786	2381
102465444	3	6	8	5	5
51127	405	396	407	332	467
8290	20	29	28	13	32
92815	951	1487	933	533	610
128312	1731	2790	1522	874	910
100616308	0	2	0	2	0
149603	3667	4577	3681	3960	4880
100129094	3	1	4	1	3
105373124	0	0	1	0	1
100169751	2	4	1	2	5
100169753	3	2	1	3	6
100169754	2	2	2	2	5
100169755	1	1	0	0	2
100169756	3	3	1	2	6
100169757	1	1	1	0	1
100169758	1	1	0	1	1
100169759	5	1	2	2	4
100169760	2	3	1	2	4
100169761	1	3	2	2	3
100169762	2	3	1	1	3
100169763	3	1	2	1	4
100169764	3	2	1	1	4
100169765	2	1	1	2	3
100169766	0	0	0	0	0
100169767	0	0	0	0	0
58480	312	262	283	223	388
574029	246	176	220	107	257
100169768	2	1	1	1	3
105373143	0	0	0	0	0
105373158	2	0	0	0	2
112267873	0	0	0	0	0
102723935	0	0	1	0	0
105373159	118	162	151	78	127
5867	738	719	775	444	613
126731	1011	969	1086	528	833
58	3	2	10	2	4
55746	2700	2583	2805	1468	2180
101927478	7	3	6	0	1
23456	796	721	909	533	921
27097	1281	1252	1355	914	1441
9816	2786	3199	3049	1518	2250
105373161	0	0	0	0	0
107985464	0	0	0	0	0
105373162	0	0	1	0	1
101927504	0	0	0	0	0
105373163	0	0	0	0	0
101927532	0	0	0	0	0
2590	2640	3142	2985	2171	3020
79605	2	5	4	5	6
105373164	0	0	0	0	0
105373165	0	0	0	0	0
107985357	0	0	0	0	0
101927553	0	0	0	0	0
22796	838	718	845	467	803
107985358	58	49	63	30	66
183	20	40	21	10	30
105373166	0	1	0	0	0
10753	1	5	5	5	1
107985359	0	0	0	0	0
84886	1368	1592	1535	1093	1456
101927604	15	7	3	1	7
105373167	7	12	12	7	9
79573	1180	1036	1231	698	1145
64801	442	405	443	238	402
375061	409	439	497	566	990
100302132	92	88	85	118	204
440730	14	22	23	68	57
149373	0	0	1	1	1
128061	197	166	184	114	187
8443	1241	1065	1121	715	1226
112268256	52	52	76	41	91
149371	766	907	838	562	739
83932	541	480	511	272	456
107985360	68	106	107	74	124
54583	1666	1873	2070	1569	2363
645339	0	0	0	0	1
100303453	516	533	589	354	604
7257	706	614	766	421	628
100287814	5	15	20	9	9
27185	300	347	377	252	412
105373170	55	52	64	52	72
27184	31	17	24	22	34
104472714	14	18	28	13	24
105373172	23	21	19	18	20
105373171	11	14	8	15	6
101929902	0	0	0	0	0
105373196	0	0	0	0	1
105373198	0	2	2	3	2
57568	5436	5446	6143	4869	7051
105373199	0	0	0	0	0
101927683	4	1	4	1	1
107983960	0	0	1	0	0
54627	0	0	0	0	0
101927711	0	0	5	0	0
105373201	0	0	0	0	0
107985361	69	121	78	87	109
84284	800	918	859	712	950
80003	1977	1885	2131	1418	2204
84451	313	315	298	99	151
3775	0	0	0	0	0
100616390	0	0	0	0	0
107985362	0	1	0	0	0
148641	0	0	0	0	0
107985363	0	0	0	0	0
102724100	0	0	0	0	0
105373206	0	0	0	0	0
100616380	0	0	0	0	0
101927765	62	55	51	39	48
388753	281	280	249	222	270
6894	645	544	742	301	664
100506795	0	0	0	0	0
107985465	1	2	0	0	0
359948	2663	3655	3093	2386	2998
100302691	1	3	4	0	1
101927787	0	1	0	0	0
105373207	1	0	0	0	0
105373209	7	1	1	2	3
105373208	1	0	0	0	1
100506810	7	9	12	13	17
105373210	3	15	15	6	18
107985364	1	0	0	0	0
100130249	0	0	0	0	0
107985365	0	0	0	0	0
105373211	0	0	0	0	0
101927851	0	1	1	0	2
107985366	0	1	2	0	0
731656	2	2	0	1	0
107985746	0	1	0	0	3
9804	6921	7597	7318	4345	5725
105379283	199	265	275	93	176
677802	36	40	40	8	23
23029	842	683	884	445	899
51742	1691	1566	1902	1302	2169
100616224	3	3	4	1	1
9453	811	651	816	517	760
6905	1004	912	1103	490	791
148789	1481	1529	1708	887	1344
2786	231	279	239	348	403
1130	797	731	1008	502	853
100302139	2	1	0	0	0
105373215	2	0	12	2	8
105373212	5	10	10	8	5
4811	2289	2557	2707	1066	1814
7107	374	334	474	306	600
56605	135	109	172	101	148
128178	2	3	0	1	3
3964	1152	1074	1401	470	918
100287902	1	1	0	0	1
107985367	112	99	143	74	99
55127	5559	5383	6210	2974	4629
88	93	81	80	42	63
4548	5422	5928	6166	3863	5672
105373218	20	38	62	46	81
107985368	0	0	0	1	0
645745	0	0	0	0	0
6262	253	254	317	251	356
100616141	0	3	4	2	0
100130331	0	0	0	0	0
57829	0	0	0	0	0
105373220	0	0	0	0	1
339535	1	0	5	0	4
105373222	1	0	0	0	0
105373223	0	0	0	0	0
1131	33	23	59	227	452
105373225	3	0	1	4	20
100506915	2	0	1	3	8
100873984	1	1	1	2	8
105373224	0	0	0	0	5
645884	0	0	0	0	0
56776	19	14	22	16	36
64388	51	98	73	83	187
107985369	6	17	8	9	19
105373228	0	0	0	0	0
100506929	0	0	0	0	0
6000	0	0	0	0	0
100422856	0	0	0	0	0
105373230	0	0	0	0	0
2271	1377	1293	1299	722	1125
8564	144	92	138	60	106
105373233	2	1	2	3	4
23596	552	546	576	380	594
1122	1160	1016	1336	364	634
128025	4	0	6	2	0
105373231	2	3	7	0	5
9156	1644	1734	1690	843	1220
441925	0	0	0	0	1
440738	0	0	1	1	6
200150	0	4	2	0	2
105373235	0	0	0	0	0
105373234	2	0	0	0	1
107985466	0	0	0	0	0
731275	66	57	83	27	76
9859	5850	5307	6144	3315	5392
10806	1412	1212	1650	919	1511
100616343	3	1	8	2	2
10000	1877	1777	2062	1407	2058
105373255	107	125	113	75	152
339529	0	1	0	1	0
105373258	0	0	2	0	0
10472	471	401	443	483	772
440742	0	0	0	0	0
112268257	0	0	0	1	0
105373261	0	0	0	0	0
105373260	0	0	0	0	0
105373262	0	0	0	0	0
107985371	4	1	0	0	2
200159	9	18	15	11	19
159	1184	1168	1261	809	1140
105373264	24	11	15	7	10
257044	58	43	44	35	47
51029	2449	2083	2642	1147	1793
107985372	2	0	0	0	0
112268258	27	30	42	24	52
116228	734	680	872	457	891
3192	11137	11325	12106	7638	11190
106635532	291	260	299	182	234
101928068	44	63	83	33	41
84288	682	620	788	292	619
107985725	80	61	90	48	64
55083	5920	7879	6305	4871	5914
111216275	238	271	169	156	192
105373266	75	70	60	44	74
105373265	257	313	270	213	311
64754	989	1038	1185	609	1106
105373270	33	40	49	23	46
105373269	146	150	174	69	144
101928089	117	102	143	96	138
112268277	324	339	406	158	345
107985599	264	268	313	230	390
107985726	15	18	22	7	20
255654	0	0	0	0	0
64216	665	665	758	313	482
163882	1264	1214	1444	685	1098
105373271	65	101	76	54	90
102724382	25	25	21	21	35
51097	1443	1308	1406	756	1211
107985373	7	8	13	4	13
149134	51	42	62	27	39
25909	4851	4414	5266	1830	3275
57116	359	357	383	149	236
100533111	146	170	161	88	148
93474	236	241	264	126	199
79862	568	672	702	300	479
400812	51	54	56	39	62
388759	61	87	81	68	111
7678	1854	2141	1890	1152	1544
112268259	154	147	202	107	183
100500849	52	51	72	35	89
317705	0	0	0	0	1
105373273	2	9	5	4	11
84838	3756	4098	3852	2337	3461
107985115	338	462	375	283	381
107985375	0	1	1	0	0
114548	0	1	0	1	2
127623	0	0	0	0	0
441932	0	0	0	0	0
148823	0	0	0	0	0
148824	0	0	0	0	0
81472	0	0	0	0	0
102724446	0	0	0	0	0
81470	0	0	0	0	0
81469	0	0	0	0	0
441933	0	0	0	0	0
343169	0	0	0	0	0
388761	0	0	0	0	0
343170	0	0	0	0	0
26188	0	0	0	0	0
284532	0	0	0	0	0
391189	0	0	0	0	0
25893	0	0	0	0	0
343171	0	0	0	0	0
343172	0	0	0	0	0
127608	0	0	0	0	1
284521	9	14	11	5	21
391190	13	8	19	7	14
391191	4	7	9	6	14
26247	11	2	16	6	4
81466	8	0	7	2	12
26246	6	3	11	6	16
105373275	2	0	4	3	4
391192	2	2	8	1	1
388762	0	0	0	0	1
127059	0	0	0	0	1
391194	1	0	0	1	2
127062	0	0	0	0	0
26245	0	0	0	0	0
391195	0	0	0	0	0
127064	0	0	0	0	0
391196	0	0	0	0	0
127066	0	0	0	0	0
127074	0	0	0	0	0
254879	0	0	0	0	0
26696	0	0	0	0	0
81458	0	0	0	0	0
401992	0	0	0	0	0
105373279	0	0	0	0	0
343173	0	0	0	0	0
105373277	0	0	0	0	0
401993	0	0	0	0	0
391211	0	0	0	0	0
343563	0	0	0	0	0
127068	0	0	0	0	0
127069	0	0	0	0	0
127077	0	0	0	0	0
403244	0	0	0	0	0
403239	0	0	0	0	0
401994	0	0	0	0	0
101928226	0	0	0	0	0
646627	1	2	1	2	0
107985747	1	0	0	0	0
80851	1945	2157	2213	1741	2838
100422879	17	12	18	11	14
79894	1404	1662	1563	878	1232
55657	926	698	1221	345	1136
267002	161	115	184	99	196
100189199	1	1	0	1	1
100189409	5	4	4	3	4
107987362	26	31	43	18	41
105379854	88	73	94	39	82
105379521	66	55	85	36	92
101060632	44	30	58	16	40
107987363	28	40	26	52	51
102724250	1295	1189	1522	730	1502
107987364	19	19	24	9	27
105379523	49	57	85	32	94
107987365	24	20	31	5	13
107987366	108	97	142	80	160
102724562	11	6	24	7	22
105379524	332	641	416	333	338
107987367	0	1	0	1	1
440570	8	11	10	15	14
107987368	1	1	1	0	0
642273	0	0	0	0	0
105373324	0	0	0	0	0
26751	143	108	131	83	201
52	626	498	584	302	496
285016	11	17	16	16	9
101927262	4	3	6	3	7
105373346	8	1	17	1	3
105373350	0	0	1	0	0
105373351	0	0	0	0	0
727944	0	0	0	0	0
100996637	0	0	0	0	0
101927362	0	0	0	0	0
105373352	0	0	0	0	0
129787	307	281	266	130	246
105373354	16	12	11	5	13
105373479	0	0	0	0	0
105373358	0	0	1	0	0
105373480	1	0	1	0	2
105373392	0	0	0	0	0
339822	0	0	0	0	0
101060385	0	0	0	0	0
105373481	0	0	0	0	0
101060391	0	0	0	0	0
54221	0	0	0	0	0
105373359	0	0	0	0	0
7173	1	0	2	0	2
102723730	0	0	0	0	0
7837	0	0	0	0	0
23040	0	0	0	0	0
107985838	0	0	0	0	0
730811	0	0	0	0	0
105373389	0	0	0	0	0
107985839	0	0	0	0	0
105373390	0	0	5	3	4
101927554	9	9	17	16	21
107985840	49	47	51	26	66
7260	359	294	340	198	370
51112	1127	1221	1291	824	1203
55256	784	730	925	398	640
246243	889	959	1033	535	850
100506054	83	84	87	69	96
6201	4431	4291	4286	2379	3223
78989	72	84	79	210	430
55821	6	5	13	30	46
105373393	0	0	1	0	0
728597	0	0	0	0	0
100505964	0	0	0	0	0
105373394	0	0	0	0	0
105373395	0	0	0	0	0
105373397	0	0	0	0	0
107985841	0	0	0	0	0
727982	0	0	0	0	0
105373398	0	0	0	0	0
105373399	0	0	0	0	0
107985842	0	0	0	0	0
107985843	0	0	0	0	0
102723818	3	6	2	2	5
6664	4590	5140	3884	4000	4823
112268411	0	0	0	1	0
105373400	0	0	0	0	0
150622	0	0	0	0	0
102465693	0	0	0	0	0
400940	15	5	8	9	5
105373401	0	0	0	0	0
101929390	0	0	0	0	0
105373402	0	0	0	0	0
107985844	3	2	1	1	3
107985845	5	11	2	6	8
102800315	0	0	0	0	0
102800314	0	0	0	0	1
102466235	0	0	0	0	1
400941	2	0	0	0	1
105373404	0	0	1	0	0
104326052	0	0	2	2	2
129607	18	16	18	21	45
91543	0	0	0	0	6
386597	81	44	60	34	66
9781	1631	1647	1620	1232	1914
101929452	12	19	17	10	21
107985847	3	6	8	1	4
105373406	1	0	0	2	2
100506274	0	0	0	0	0
105373407	0	0	0	0	0
101929510	1	0	0	0	0
107985848	0	0	0	0	0
101929531	0	0	0	0	0
105373408	0	0	0	0	0
101929861	0	0	0	0	0
105373409	0	0	0	0	0
101929551	0	0	0	0	0
339788	0	0	0	0	0
339789	1	0	1	0	0
101929567	0	0	1	0	1
105373411	1	1	0	0	0
100506299	49	52	29	27	46
3398	1043	943	1161	439	926
107985849	10	6	12	2	9
57498	2204	2038	2472	1265	2181
129642	460	404	464	250	435
105373414	0	0	0	0	0
105373416	0	0	0	0	0
105373415	0	0	0	0	0
105373417	0	0	0	0	0
100506317	1	0	1	5	4
8853	684	654	823	459	681
107985851	40	42	43	24	67
9270	663	621	617	454	636
51692	796	739	780	409	603
285148	675	598	674	401	700
6868	673	597	718	343	630
107985850	4	7	6	2	5
101929643	6	18	16	12	25
10971	3887	3869	4023	2503	3422
105373418	0	0	0	0	0
105373419	0	0	0	0	0
100996549	0	0	0	0	0
105373421	0	0	0	0	0
9014	227	254	253	103	198
105373422	32	26	19	12	24
29841	9	0	6	13	19
107985852	0	0	0	0	0
112268412	0	0	0	2	0
101929882	0	0	0	0	1
8462	0	0	0	0	2
192668	0	1	1	0	0
6241	1832	2066	1948	847	1317
100422929	7	0	8	5	1
105373424	14	11	16	4	14
101929691	3	5	4	0	6
3241	430	459	445	277	354
4953	1987	2288	2434	1308	1851
100302743	11	5	11	1	4
101929715	8	2	8	4	8
105373426	0	2	0	1	1
79954	489	485	493	298	482
106479524	13	18	9	9	18
245973	389	461	431	208	265
105373428	0	0	2	0	2
10130	1468	1637	1561	823	1168
101929733	0	0	0	0	0
3754	0	0	0	0	0
285150	0	0	1	0	0
130813	4	8	5	3	3
130814	130	107	138	53	96
9475	535	467	636	281	510
100874055	0	0	0	0	0
105373429	4	5	2	3	5
1876	270	284	264	144	245
9687	5	4	1	1	1
100616469	0	0	0	0	1
23620	0	0	0	0	0
23175	554	552	629	344	595
100506405	4	5	5	0	0
101929752	2	3	6	0	0
100422862	1	2	2	1	0
105373430	2	3	3	0	0
100422996	0	0	0	0	0
100506457	0	0	2	1	3
105373433	0	0	0	0	0
105373432	0	0	0	0	0
100500884	0	0	0	0	0
105373431	2	1	0	0	0
107985853	2	3	1	0	1
28951	0	0	0	6	0
100422986	0	0	0	0	0
100506474	0	0	0	3	21
105373436	0	0	0	1	3
105373484	0	0	0	0	0
105373437	0	0	0	0	0
105373485	0	0	0	0	0
105373438	0	0	0	0	0
107985854	0	0	0	0	0
100499171	0	0	0	0	0
151354	0	0	0	0	0
51594	783	814	860	605	830
105373440	4	5	2	2	5
1653	977	842	934	576	929
101926966	0	0	0	0	0
103752554	0	0	0	0	0
10408	0	0	0	0	0
4613	0	0	0	0	0
104797537	0	0	0	0	0
105373443	0	0	0	0	0
107985855	0	0	0	0	0
105373444	0	0	0	0	0
81553	0	0	0	0	0
107985806	0	0	0	0	0
105373447	0	0	0	0	0
105373448	0	0	0	0	0
729475	0	1	0	4	10
7447	15	27	19	34	51
79677	392	270	438	138	320
348654	449	378	492	149	312
105373449	13	5	12	11	6
343930	0	0	0	0	0
112267888	0	0	0	0	0
3790	0	0	0	0	0
105373451	0	0	0	0	0
105373454	1	0	0	1	0
100526794	52	39	41	25	33
57665	62	66	58	38	50
105373456	17	13	18	11	17
93034	4	1	3	0	2
400945	0	2	0	2	0
105373455	0	1	1	0	0
100616307	1	0	0	0	0
130497	2	2	2	0	0
101928196	0	0	0	0	0
105373458	0	0	0	0	0
105373460	0	0	0	0	0
105373459	1	0	0	0	0
105373461	0	0	0	0	0
400946	2	6	7	13	14
130502	25	27	21	11	21
57539	382	323	417	168	318
101928222	2	3	4	0	1
4148	0	0	2	0	0
9741	644	515	666	394	601
105373463	2	0	2	2	1
107985807	0	0	0	0	0
6382	1433	1605	1595	494	708
23369	1770	1809	2032	968	1837
105373465	0	0	0	0	0
388	733	998	1187	891	1287
107985856	0	2	0	0	0
102724948	0	0	0	0	0
64342	304	356	366	313	419
100874343	1	0	0	0	0
105373466	0	0	0	1	1
151449	125	191	202	88	140
60526	435	339	464	236	354
101928271	0	0	0	0	0
338	174	171	269	55	145
100129278	8	8	7	2	14
105374317	2	1	3	0	2
105374318	0	0	1	1	0
100507562	0	0	0	0	0
107984020	0	2	0	0	0
101929230	0	0	0	0	1
645949	0	1	3	0	1
105374320	0	0	0	0	0
105374322	0	0	0	0	0
102723362	0	0	0	0	0
107985857	0	0	0	0	0
101929251	0	0	0	0	0
107985792	0	0	0	0	0
107985859	0	0	0	0	0
107985858	0	0	0	0	0
102723389	0	0	0	0	0
105374323	0	0	0	0	0
114818	82	92	114	50	86
105374325	2	7	7	5	7
102723401	1	1	0	0	0
54454	796	758	890	473	830
165324	395	352	394	243	371
388931	36	39	60	44	61
80304	348	372	344	207	333
2281	299	254	327	214	417
51639	276	209	326	138	284
375190	179	168	206	123	273
9540	1128	1259	1477	1084	2104
375189	49	83	62	66	97
105374328	3	3	4	5	8
653140	1	3	3	3	4
50618	544	489	689	347	730
105374329	0	1	0	1	0
8648	1107	1102	1361	640	1353
391356	237	205	223	152	195
105369164	18	8	11	11	11
79172	1169	1372	1299	661	1087
109	1307	1604	1663	774	1326
105377626	16	10	20	13	35
51277	58	34	57	22	70
729723	4	2	7	2	1
22979	803	1178	1009	707	1100
5443	1	1	2	0	4
106144568	0	1	0	0	0
1788	2311	2815	2430	2051	3146
100302246	3	7	0	1	6
1838	197	275	281	164	299
101929272	44	30	42	20	32
105374332	1	1	2	1	3
55252	528	436	563	274	541
3797	1897	2428	1992	1411	2145
10890	1263	1340	1317	932	1340
105374333	10	14	12	10	12
150946	273	333	308	131	181
3030	1892	2118	1904	1315	1903
3032	730	684	722	448	669
105374334	4	11	4	3	2
165082	42	47	50	29	31
85465	867	714	920	316	488
92749	4	0	0	2	3
9381	138	156	149	48	85
339778	0	0	0	0	0
130106	0	0	0	0	0
3777	5	3	8	0	3
54978	1021	1378	1259	806	1172
1058	226	264	243	114	188
56896	133	196	136	37	55
22924	109	137	129	159	262
100129724	7	8	12	10	8
54867	950	1197	1145	820	1174
100874031	5	7	2	5	2
100189022	2	7	1	5	6
60509	2216	2202	2220	1577	2255
100128731	1521	1257	1414	711	1200
11117	10182	13935	9575	10194	13699
3795	453	533	484	468	526
10669	98	120	103	123	138
84696	175	224	221	143	214
10113	1313	1505	1356	1033	1532
339779	0	0	0	0	0
150921	0	0	0	0	0
8884	2631	3149	3007	1532	2386
51374	1103	1123	1226	715	1126
790	7086	9253	8000	5033	7192
7781	0	0	5	2	5
285126	1	0	1	0	1
57159	15	22	28	11	18
7349	79	87	106	60	70
4358	1364	1480	1544	895	1551
2976	3004	3153	3216	1769	2875
100505624	415	416	431	241	415
105374363	202	231	238	168	269
8890	852	878	968	535	947
9784	2962	3502	2981	2174	3146
130557	974	1039	1127	966	1439
5496	3563	4357	3866	2097	2949
2498	55	58	59	43	63
29959	1914	2089	2109	1982	2792
200634	42	29	50	25	47
26160	636	505	718	573	888
64838	280	274	278	212	314
2646	0	0	4	0	0
84226	124	215	141	155	213
84450	1171	1043	1214	662	1201
79635	131	105	117	64	103
11321	850	807	859	581	857
9913	1269	1049	1404	620	1172
22950	682	575	729	411	772
100129995	16	11	12	4	15
105374378	6	8	6	3	8
9553	226	185	199	116	207
64080	23	30	31	19	35
9577	502	526	638	423	525
100302650	25	27	29	24	32
105374369	7	5	8	11	11
100422965	9	12	9	5	13
100505736	53	42	69	28	52
100505716	56	61	76	25	41
105374381	3	4	2	0	1
105374382	3	7	5	4	2
105374383	1	0	0	0	0
403150	1	1	4	5	6
2355	943	1368	1426	780	1243
102723530	0	0	0	0	0
151056	18	15	14	25	38
105374384	5	6	4	2	9
100505774	1	3	0	1	4
112267877	39	51	55	21	40
5500	2656	2877	2809	2074	2628
245711	42	33	52	29	64
55006	282	317	306	183	298
23160	1691	1619	1797	867	1277
692209	6	4	2	2	1
26796	7	4	13	1	3
109617012	8	8	7	4	6
165186	55	42	59	28	76
388939	1	1	2	3	1
105374386	0	0	0	0	0
79745	451	351	455	255	462
238	750	842	570	918	1031
101929386	48	62	39	69	81
105374389	12	16	10	19	24
101929418	2	0	1	1	3
51646	345	298	328	271	378
105374414	1	0	1	2	1
109616960	0	0	0	0	0
81606	23	16	29	10	6
102723594	0	0	1	0	0
285043	0	0	0	0	0
253558	743	744	876	372	577
92291	0	0	0	0	0
105374435	0	0	0	0	0
79623	1	0	0	0	0
107985861	0	0	0	0	0
440854	32	22	33	19	27
30845	1073	1197	1207	855	1222
7498	0	1	0	0	0
6716	0	3	0	0	0
107985862	0	0	0	0	1
107985863	0	0	0	1	1
105374449	0	0	1	0	0
51072	1011	897	1018	499	847
84661	468	423	426	280	438
6683	652	629	795	386	654
55676	1224	1026	1360	655	1091
58484	49	32	60	22	60
84272	1346	1321	1384	977	1493
57448	8399	7957	9256	4204	7418
693143	7	2	3	1	6
103752586	33	28	43	30	42
55622	557	524	594	355	452
100616219	0	1	1	0	0
285045	2	2	2	0	10
105374453	0	0	0	0	0
4052	4	1	2	0	0
100616136	0	0	0	0	0
25780	3	8	7	7	9
105374454	9	2	6	5	6
25940	522	515	651	427	659
105374455	0	4	0	1	1
107985864	2	0	0	0	0
104355287	1	0	0	0	0
151325	0	0	1	2	0
105374456	0	0	0	0	0
106144585	0	0	0	0	0
105374457	0	0	0	0	0
105374459	0	0	0	0	0
104355288	0	0	0	0	0
107985865	0	0	0	0	0
105374458	0	0	0	0	0
105374461	0	0	0	0	0
107985808	0	0	0	0	0
100616475	0	0	0	0	0
107985866	0	0	0	0	0
100288911	0	0	0	0	0
51232	35	23	39	8	20
9637	406	309	387	208	350
5212	0	0	0	0	0
6801	1185	984	1238	551	990
54497	1553	1317	1672	857	1515
253635	448	342	450	210	334
5610	2077	1839	2349	997	1498
391365	1	0	0	0	1
100505876	673	515	732	371	643
10153	1561	1195	1537	715	1216
55471	755	604	803	320	639
23683	1719	1530	1737	866	1630
101929542	0	4	5	3	4
25797	0	0	0	0	0
107985868	0	0	0	0	0
105374464	18	19	24	21	44
10602	1780	1637	1755	1153	1953
107985870	4	0	2	1	3
105374465	0	0	0	1	0
107985869	21	15	14	10	16
101929559	1	0	2	1	0
151393	84	69	100	34	88
101410544	7	4	9	4	7
107985872	2	1	0	0	1
1545	6	5	9	15	12
105374466	1	0	0	0	0
285154	0	2	1	0	0
107985871	0	1	0	1	0
102723739	0	0	0	0	0
105374467	0	0	0	0	0
64225	870	760	861	350	727
105374468	0	0	0	0	0
100996902	0	0	0	0	0
101929596	4	1	3	0	1
92906	1119	1098	1240	809	1286
130589	391	451	469	317	453
6432	2471	2075	2572	983	1915
79833	341	346	405	272	367
90957	1257	1263	1386	873	1296
105374470	12	12	11	8	10
729967	102	87	100	90	106
100271715	13	9	9	10	13
105374471	1	3	5	5	1
375196	0	0	0	0	1
6654	1434	1203	1692	764	1452
344387	43	54	54	33	59
8491	705	675	832	366	684
728730	10	6	8	14	12
130733	19	13	15	5	21
80745	213	213	245	90	176
112268436	0	0	0	0	0
100128590	9	8	9	15	11
6546	662	661	613	733	814
101929667	0	0	0	0	2
105374473	0	0	0	0	0
105374475	0	0	0	0	0
105374497	0	0	1	0	0
105374491	0	0	1	0	0
101929700	0	0	0	0	0
105374506	0	0	0	0	1
388942	0	0	0	0	0
101929723	0	0	0	0	0
400950	0	1	0	0	0
105374517	0	0	0	0	2
91461	33	35	27	53	69
105374531	0	1	0	0	1
102723824	73	65	75	132	172
27436	4912	4549	5844	4476	8785
107985874	33	33	34	37	66
107985873	282	236	326	178	385
9167	968	1027	994	829	1082
105374537	3	1	4	0	1
170850	92	93	79	27	33
57504	1371	1386	1434	871	1240
105374555	22	27	16	12	32
165140	42	50	31	31	55
23498	50	75	59	40	63
107985875	62	81	77	33	60
100189265	10	14	17	8	9
105374567	1	0	0	0	1
105374568	0	1	2	0	0
112268413	1	2	0	0	0
102723854	0	0	0	0	0
107985876	6	1	3	2	1
100506047	4	3	3	2	1
105374570	21	20	23	18	23
678	1725	2218	2154	1369	2082
100129726	105	163	105	85	93
63892	1313	1470	1410	754	1222
107985877	65	68	49	34	71
130271	92	56	105	42	130
728819	75	44	80	29	47
51626	128	54	140	59	144
105374571	10	4	5	8	4
64240	9	3	13	10	12
64241	20	26	22	11	16
102725159	0	0	0	0	0
10128	4422	4384	4618	2555	3423
102723904	11	16	16	10	11
5495	582	462	581	377	598
6519	265	214	284	114	192
9581	1035	850	1131	507	755
79823	554	445	594	373	595
107985878	60	40	70	44	65
105374573	3	0	3	0	2
107985879	161	128	131	83	173
100506108	35	36	27	15	27
6496	535	599	545	335	396
10736	158	261	205	115	158
107985809	0	0	0	0	0
400952	0	0	0	0	0
105374576	0	0	0	0	0
105374577	2	0	0	0	0
55133	609	499	609	372	614
102724965	155	222	199	193	228
5581	1490	1785	1689	1143	1681
105374580	31	28	43	23	44
101926974	0	0	0	0	1
105374581	0	0	0	0	0
2034	39	45	48	127	211
105374582	0	0	0	0	0
101805491	0	0	0	0	0
388946	0	0	0	0	0
90423	109	87	98	67	97
23433	1402	1117	1436	815	1253
100506142	66	55	92	46	71
5281	536	386	499	308	488
9419	480	514	530	408	571
105374584	116	156	156	77	164
9655	582	503	636	314	476
388948	1	0	1	0	4
100134259	14	7	7	5	7
107985880	16	20	9	17	9
90411	2287	2077	2515	1181	1952
57217	860	1045	1000	648	1065
285051	8	10	9	19	19
805	5779	4943	5262	3802	6142
101927043	84	115	119	125	207
105374588	0	3	0	0	2
107985882	2	2	3	0	6
618	106	166	152	57	121
4072	7	7	7	4	3
693144	0	0	0	0	0
4436	1532	1416	1634	1050	1526
56660	5	5	8	8	5
644093	1	0	0	0	3
440864	0	0	0	0	0
105374589	2	0	0	0	0
2956	2581	2654	2419	1454	2227
80204	1305	1306	1435	708	1279
100506235	10	19	15	5	18
105374590	0	0	5	1	4
105374592	0	0	0	0	0
105374591	0	0	0	0	0
105374593	0	0	0	0	0
102724008	1	0	0	0	0
3344	566	472	538	234	323
129285	321	244	415	168	309
286749	56	43	67	25	43
11037	100	102	132	54	95
11036	10	6	7	5	8
3973	3	4	1	3	3
105374594	0	1	0	0	0
2492	0	0	1	0	0
102465854	0	0	0	0	0
107985810	0	0	0	0	0
105374595	0	1	0	0	0
9378	2	2	4	5	4
101927089	0	0	0	0	0
103504737	0	0	0	0	0
730100	0	0	0	0	0
105377627	0	0	0	0	0
105374597	0	0	0	0	0
107985766	0	0	0	0	0
105374596	0	0	0	0	0
105374598	0	0	0	0	0
107985883	0	0	0	0	0
100616431	0	0	0	0	0
105369165	0	0	0	0	0
105374600	3	0	4	5	1
105374601	2	3	4	7	1
51130	358	265	335	127	227
100302652	312	240	300	115	222
494143	113	95	149	68	91
27248	621	589	713	393	685
112268415	73	70	73	46	83
100500850	8	5	8	6	9
10936	212	217	316	90	226
