GeneID	control	control	control	perturbed	perturbed
105371631	0	0	2	1	0
400798	21	12	10	22	17
105371632	0	0	0	0	0
100616328	0	0	0	0	0
646976	37	35	48	41	44
55103	1664	2206	1963	1964	1987
9068	0	0	2	0	0
102724754	3	0	2	0	1
9917	1544	1725	1628	1517	1549
64222	773	723	776	707	768
27	1595	1816	2042	1429	1671
6646	1482	2151	2124	1194	1505
126859	2	2	1	2	4
7827	0	0	0	0	0
163589	1	6	6	6	3
105371635	0	0	0	0	0
148753	3	0	1	1	0
113219451	0	0	0	0	0
105371634	0	0	0	0	1
107985229	2	2	5	2	8
163590	877	1281	1243	1003	1145
26092	1026	1504	1381	1247	1383
101928933	1	0	2	3	1
9857	553	717	857	699	793
105371636	0	3	2	1	1
5768	11503	13342	15100	8454	10352
89884	82	76	70	60	78
84320	994	1016	1099	912	867
100527964	16	24	24	13	26
105371637	3	6	7	2	3
100423032	0	0	0	0	0
148756	1	3	0	0	0
9213	602	629	731	583	690
107985230	1	0	3	6	0
105371638	0	0	0	2	1
57710	13	14	19	10	12
107985231	0	0	0	0	0
103344928	2	10	6	6	6
10228	758	951	1035	821	878
3140	82	113	118	86	97
51278	2230	2369	2349	2021	2128
101928973	0	0	0	0	0
100287948	0	0	0	0	0
107985454	0	0	0	0	0
777	0	0	0	0	0
107985232	0	0	0	0	0
105371640	0	0	0	0	0
127665	3	7	1	1	0
105371642	0	0	0	0	0
107985233	0	1	1	2	2
400799	0	0	0	0	0
2752	4109	5192	4955	5824	5837
127670	0	0	0	0	0
388719	0	0	0	0	0
353299	0	0	0	0	0
6041	41	60	52	74	93
6004	129	122	189	136	122
284648	0	7	2	7	11
85397	0	0	0	0	0
105371644	0	0	0	0	0
80896	84	75	82	91	93
647070	85	79	111	118	97
1660	4068	4439	5459	4423	4742
81626	0	0	0	0	0
3915	2583	2969	3499	2588	3156
110841583	3	2	1	1	2
3918	559	649	706	601	614
23057	622	751	771	610	643
105371646	0	0	0	0	0
284649	11	14	16	1	9
9887	1416	1485	1748	1381	1688
4688	836	1112	1018	555	613
107985235	0	0	0	0	0
10092	4958	7187	5911	5532	5277
23179	154	173	190	143	199
403314	0	0	0	0	0
23127	92	171	147	135	161
116461	1391	1654	1717	1378	1337
102724830	2	3	5	4	1
81563	702	667	802	722	657
102724857	0	1	0	0	0
107985236	176	182	200	183	184
105371648	0	0	0	0	0
80267	750	982	989	869	913
105371649	0	1	0	0	2
116496	1112	1390	1391	945	1087
107985238	0	0	0	0	0
101929069	4	1	0	0	1
6045	725	809	783	743	771
81627	488	566	540	535	602
54823	89	106	106	107	101
105371651	0	5	2	0	0
10625	1890	2268	2314	2066	2026
100288079	0	0	0	0	0
107985455	0	0	0	0	0
107985239	0	0	0	0	0
101929093	0	0	0	0	0
105371653	1	5	3	0	0
83872	34	17	37	27	36
105371654	0	0	0	0	0
10216	66	97	117	63	73
7175	2288	2682	2925	2356	2868
54953	458	594	592	457	544
102724919	0	5	1	0	1
5132	0	0	0	0	0
5743	70	116	70	98	114
103752588	0	1	0	3	3
5321	66	72	83	114	119
104169671	2	2	3	4	3
105371655	0	0	0	0	1
106144535	1	2	1	1	4
105371656	0	0	1	1	1
105371657	0	0	0	0	0
107985456	0	0	0	0	0
339479	10	7	18	18	21
105371659	0	0	1	1	2
105371658	0	0	0	0	0
101929120	0	2	5	2	8
440704	0	0	0	0	0
105371660	0	0	0	0	0
107985457	0	0	0	0	0
105371661	0	0	0	0	0
64407	0	2	0	0	0
105371662	0	0	0	0	0
431704	0	0	0	0	0
105371664	0	0	0	0	0
5996	0	0	0	0	0
107985241	0	0	0	0	0
6003	0	0	0	0	0
100616345	44	51	40	29	31
105371665	0	0	0	0	0
5997	128	159	125	151	174
105371668	0	0	0	0	0
105371667	0	0	0	0	0
102724954	0	0	0	0	0
51377	1572	1991	1931	1716	1658
107397392	0	0	0	0	0
6738	833	1270	1182	984	1031
51022	575	770	709	488	541
101929160	99	98	105	97	71
79577	1332	1672	1623	1439	1577
100302163	0	0	0	0	0
8707	0	0	0	0	0
101929184	1	2	1	0	0
107985242	0	0	0	0	0
105371670	0	0	0	0	0
107985458	0	0	0	0	0
105371671	0	0	0	0	0
105371672	0	0	0	0	0
105371673	0	0	0	0	0
105371674	0	0	0	0	0
343450	7	5	9	24	20
100616363	0	0	0	0	0
3075	471	594	546	454	488
10878	9	6	7	9	6
3078	4	7	7	4	4
10877	0	0	0	2	0
105371675	0	0	0	0	0
3080	0	0	0	0	0
81494	0	0	0	0	0
2165	0	0	0	3	1
259266	1347	1608	1952	1444	1376
360023	267	353	369	363	348
23418	2	0	0	0	2
163486	138	147	180	162	159
388722	103	99	102	97	88
56956	21	41	42	22	19
140609	2244	3060	2647	2382	2338
105371677	0	0	0	0	0
127124	1	0	2	0	0
5788	1	5	4	0	1
100131234	4	2	2	0	8
406955	0	0	1	0	0
406995	0	0	1	0	0
105371679	0	0	0	0	0
102800316	0	0	0	0	0
104266961	0	0	0	0	0
107985243	0	0	0	0	0
400800	0	0	0	0	0
105371680	0	0	0	0	0
105371682	0	0	0	0	0
2494	7	6	10	22	24
107985244	0	0	0	0	0
554279	11	10	9	4	10
23528	527	594	594	584	637
107985459	0	0	0	0	0
9928	1024	1273	1398	1109	1072
83479	353	453	351	332	375
101929224	4	4	1	4	3
23271	1003	1132	1169	1155	1151
2848	0	0	0	0	0
107985245	0	0	0	0	0
55765	56	59	47	44	43
647215	0	0	0	0	0
23046	19	21	52	35	31
101929305	0	0	1	1	0
779	0	0	1	0	0
647219	0	0	0	1	0
252839	941	1021	1065	912	1012
91156	0	0	2	1	0
5317	1	1	0	0	0
101929326	0	0	0	0	0
7139	4	2	13	1	1
3898	1	1	3	0	2
101929343	0	0	0	0	0
7135	0	0	0	0	0
101929367	0	0	0	0	0
23612	215	225	227	226	250
1465	3662	3900	4257	2872	3233
107985246	28	22	24	18	20
376693	6	6	8	3	7
89796	905	875	999	805	1016
100873949	108	89	127	108	102
100847050	0	0	0	0	0
100302158	0	0	1	0	0
55705	2045	2130	2726	1982	2224
102466724	0	1	1	3	0
149345	170	168	146	175	225
25802	4	6	7	8	8
10440	2164	2500	2378	2148	2047
109616993	0	0	0	0	0
6051	1258	1343	1513	1230	1480
112268254	3	3	6	5	5
102723465	0	7	9	4	5
102465443	0	0	0	0	0
1999	22	125	24	15	29
105371684	0	0	0	0	0
9283	13	15	14	12	14
105371683	0	0	0	0	0
127829	369	470	454	411	387
5778	2	2	0	0	1
148713	0	0	0	1	0
59352	1	2	1	1	2
101929388	0	0	0	0	0
29089	1314	1576	1738	1298	1124
4660	129	158	153	189	215
127833	33	59	42	47	58
105371686	5	3	1	4	7
10765	433	710	716	630	713
100506696	14	14	18	19	32
641515	0	0	0	0	0
148709	6	16	17	12	11
5877	516	595	653	455	549
59349	657	768	777	696	727
51094	1874	2114	2167	2088	2173
51706	561	731	813	662	694
100506747	8	4	7	7	7
92703	1595	1557	1686	1717	1638
8497	25	40	50	42	50
105371687	0	0	0	0	0
4656	0	0	0	0	0
114004358	0	0	0	0	0
134	2	1	7	6	4
4608	0	0	0	0	0
1116	0	0	0	0	0
1118	0	0	0	0	0
100506775	0	0	0	0	0
730227	0	0	0	2	0
7832	40	25	40	80	66
2331	0	0	0	0	1
102723529	0	0	0	0	0
107985249	0	0	0	0	0
5549	1	0	0	0	2
26254	0	0	0	0	0
105371688	0	5	0	0	1
493	415	503	476	458	485
677843	0	0	4	0	0
84719	0	1	2	0	0
102723543	0	0	0	2	0
54900	0	0	0	0	0
9877	1988	2469	2942	2299	2549
100381270	140	145	104	151	172
6635	2732	2594	2756	2508	2182
105371689	0	0	0	0	0
284573	0	2	0	0	0
9580	569	526	631	576	686
55224	422	452	481	359	430
101929441	41	39	46	42	43
5972	6	3	13	2	0
3814	673	670	752	314	456
127845	0	2	2	0	1
22874	248	269	332	223	182
127841	3	2	13	2	11
84919	1343	1777	1808	1710	1773
5287	69	69	74	97	121
100189122	2	8	0	1	0
100189425	0	0	0	0	0
4194	245	314	341	267	239
105371692	0	3	9	3	8
10446	6	7	5	9	15
105371693	0	0	0	0	0
105371695	0	0	0	0	0
105371694	0	0	0	0	0
23114	0	0	3	4	7
6900	0	0	0	0	0
388730	28	38	43	40	35
5929	507	664	688	603	707
25778	277	377	405	350	399
9911	165	166	169	182	142
101929459	0	0	0	0	0
81788	68	79	80	35	58
55220	0	0	0	0	2
284576	0	0	0	0	0
105371698	0	0	0	0	0
93273	0	0	0	0	0
101669762	0	0	0	2	0
442891	0	0	0	0	0
284577	0	0	0	0	0
100189098	0	0	0	0	0
5129	30	33	29	62	40
284578	0	0	2	0	0
148808	6	7	1	5	6
2005	682	867	895	688	789
85414	188	214	241	165	149
105371701	6	4	9	4	5
64710	11664	14337	13886	13443	12447
8934	812	994	891	729	792
105371702	0	0	0	0	0
254428	1088	1123	1428	966	1070
148811	0	1	4	0	8
107985250	0	0	0	3	1
284581	16	21	34	36	35
115019	5	1	1	2	3
103021296	1	2	2	1	1
103021295	42	72	59	49	56
338382	2	4	2	6	4
1510	0	1	6	5	5
440712	0	0	0	0	0
105372857	0	0	0	0	0
553	0	0	0	0	0
105372869	0	0	0	0	0
105372873	0	0	0	0	0
729533	482	625	588	438	447
23380	763	863	954	857	925
9641	286	273	293	195	272
102466202	0	0	0	0	0
83593	243	257	247	236	244
1939	1267	1168	1325	997	1148
105372876	18	21	23	20	11
8444	307	350	373	245	259
9261	2919	3115	3522	2623	2652
105372877	0	0	1	2	2
3586	1	0	0	0	0
29949	1	0	0	0	0
105372878	0	0	0	0	0
50604	0	0	0	1	0
105372879	0	5	0	2	2
11009	82	103	65	41	62
9214	60	103	106	52	84
5284	0	0	7	0	1
83953	0	2	0	0	1
79098	19	28	9	10	13
107984109	0	0	0	0	0
55432	458	673	607	655	651
5208	208	267	278	190	196
725	511	737	750	365	495
722	0	0	0	0	0
107985251	0	0	0	0	2
1604	3376	4641	4012	4531	5199
105372880	0	0	0	0	0
1380	5	11	8	11	5
1378	0	0	0	0	0
1379	7	1	0	0	1
4179	1871	2933	2525	2300	2400
100128537	1	1	4	2	12
407026	1	1	0	0	1
407025	0	0	1	0	1
148696	0	0	0	0	0
947	33	36	53	27	33
107985253	0	1	0	0	0
105372883	4	15	18	4	11
5362	352	360	504	431	471
105372887	0	0	0	0	0
105372884	3	1	7	6	7
105372888	1	3	1	1	0
105372889	0	0	0	0	0
107985460	0	0	0	0	0
107985254	0	0	0	0	0
105372891	0	0	0	0	0
105372892	0	0	0	0	0
105372893	0	0	0	0	0
107985255	0	0	0	0	0
105372894	0	0	0	0	0
105372895	0	0	0	0	0
105372896	0	0	0	1	0
105372897	0	0	0	0	0
101929476	0	0	0	0	0
642587	0	0	0	0	0
406988	0	0	0	0	0
105372898	1	0	0	0	0
105372899	0	0	0	0	0
107985256	0	1	3	5	3
57172	21	17	23	20	34
3914	7647	8243	10325	6605	8376
100422894	228	316	361	206	281
101930114	10	30	12	6	7
50486	10692	9250	11645	7558	8553
3290	5	15	15	8	10
80342	15	16	7	12	13
148304	86	118	101	105	101
3664	1	4	0	0	1
27042	620	678	741	692	691
255928	0	7	2	9	7
574036	230	242	293	142	224
56256	403	543	514	388	422
107985257	3	7	2	6	5
55733	104	126	125	140	148
3756	4	0	1	2	6
105372901	0	4	1	0	3
100874296	0	0	0	1	0
105372902	2	7	4	2	9
55758	462	578	538	524	547
7188	194	239	289	203	197
107985258	0	2	1	0	2
84791	119	152	152	123	136
107985259	19	26	22	18	27
343035	0	0	0	2	0
107985261	0	0	0	0	0
107985260	0	0	0	0	0
7779	356	520	467	474	558
105372903	0	0	0	0	0
105748977	4	10	14	5	14
4751	845	1105	1239	1161	1027
91548	0	1	4	3	0
105372904	0	0	0	0	0
9926	768	934	941	941	905
102723727	0	0	0	0	1
25896	879	1037	1178	1029	1059
51514	742	974	1068	903	1034
100131205	75	84	81	82	70
100422947	0	0	0	1	0
101929541	0	0	0	0	0
5525	1008	1026	969	928	965
107985262	0	0	2	0	1
692157	0	0	0	0	2
55248	428	612	531	407	471
105372906	4	8	15	11	7
29937	1110	1052	1173	1120	1162
105372907	0	0	0	0	0
105372908	0	0	0	0	0
101929565	0	0	0	0	0
467	284	447	295	393	387
149647	0	0	0	0	0
102723761	0	0	0	0	0
55509	353	263	283	205	207
25936	679	739	779	796	701
128387	159	158	188	205	238
149643	5	1	1	1	2
642946	32	17	11	22	10
28982	200	260	208	272	261
79805	68	70	84	76	111
90806	615	731	698	715	710
26750	444	519	553	451	515
105372912	2	2	0	0	0
100505832	3	6	0	6	6
100861504	0	0	0	0	0
5629	24	38	37	51	63
105372911	0	0	0	0	0
56950	1283	1273	1310	1079	1147
107985263	118	149	157	110	107
5784	1428	1470	1719	1326	1443
1063	3800	4958	6009	3774	4417
105372916	0	0	0	0	0
105372915	0	1	0	0	0
3776	12	26	21	16	27
105372919	21	16	8	10	9
51133	1302	1525	1545	1433	1452
7399	2	3	4	3	2
102723833	0	0	0	0	0
105372918	0	0	0	0	0
107985596	0	0	0	0	0
2104	2	5	2	6	10
107985461	0	0	0	0	0
105372920	0	0	0	0	0
55105	233	251	235	266	233
128153	8	17	8	21	26
103752555	2	6	1	3	4
100885798	0	0	0	0	0
105372922	0	0	0	0	0
101929631	0	0	0	0	0
105372923	0	0	0	0	0
51018	1289	1369	1496	1077	1140
728463	34	54	29	26	26
7042	714	1253	1081	549	884
103611157	106	250	183	91	138
440714	0	16	10	2	7
105372924	1	1	0	2	0
105372925	0	1	0	0	0
643723	9	21	19	18	17
127018	256	362	361	259	343
107984018	0	4	1	0	1
102723886	0	1	0	0	1
107985272	0	3	2	0	1
643136	60	95	100	88	76
105372926	10	22	21	19	31
55532	0	1	1	3	8
107985281	0	0	0	0	0
2058	2890	3509	3832	3454	3760
10380	1017	1039	978	920	900
55699	3232	3677	3893	3396	3634
105373475	0	0	0	0	0
406997	0	0	0	0	0
406969	0	0	0	0	0
25782	818	988	940	780	959
100302234	1	0	0	0	0
677818	1	0	0	0	0
6791	8	23	18	17	10
105372929	0	0	0	0	0
105372928	0	0	0	0	0
4139	248	239	280	219	255
79762	144	110	162	153	167
54996	130	126	161	134	139
64757	151	115	195	326	340
106481171	1	0	3	0	1
101929730	0	0	0	2	0
100873924	6	11	10	10	13
3142	67	98	88	79	100
105372930	0	0	0	0	0
101929750	3	2	0	0	0
107985296	0	0	0	0	0
105372932	0	0	0	0	0
400804	0	0	0	0	1
105372934	0	0	0	0	0
107985462	0	0	0	0	0
105372937	0	0	0	0	0
11221	145	197	175	150	186
105372945	0	0	0	0	0
107985300	0	0	0	0	0
101929771	0	0	0	0	0
105372950	0	0	0	0	0
110806276	0	0	0	0	0
107985307	0	0	0	0	1
100189378	0	0	0	0	0
105372956	0	1	2	1	4
79802	12	14	13	15	7
9015	329	370	384	278	284
100506161	27	21	18	21	17
107985318	0	0	0	0	0
375056	774	971	1093	866	936
64853	1452	1819	1738	1573	1520
148362	794	1159	1195	922	982
400823	0	0	1	0	0
105372984	0	0	0	0	0
84976	111	162	128	134	192
102724046	0	0	0	0	0
107985323	0	0	0	0	0
7100	15	32	17	3	12
55061	32	35	38	23	16
105373025	0	0	0	0	0
164127	0	2	0	0	0
105373034	0	0	0	0	0
388743	6	1	18	6	13
105373281	0	0	4	0	1
824	18752	19544	21902	19473	20562
105373046	3	0	1	3	0
105373041	3	1	5	6	7
7159	1182	1291	1455	1141	1252
441124	86	107	110	124	103
100287497	81	85	103	79	109
105373061	0	2	4	0	2
105373056	1	0	4	1	2
23219	1421	1698	1719	1761	1841
8560	1946	2691	2808	2371	2523
101927143	0	0	0	0	0
101927164	40	76	68	52	54
4931	578	695	761	631	694
100313769	0	0	0	0	0
29097	1331	1675	1441	1500	1440
80232	2102	2471	2534	2392	2766
100616468	1	0	0	0	1
149111	188	190	172	208	217
102723817	49	57	72	42	51
105373106	9	8	7	7	7
107985338	3	1	1	4	0
105373108	0	0	0	0	0
105373109	0	0	0	0	0
127602	293	348	320	319	297
3930	3407	4332	4768	3714	4031
105373110	3	0	2	1	0
55740	1739	1903	1969	2029	2150
102723834	2	14	8	4	1
107985352	0	0	0	0	1
6726	5468	6923	6382	6756	6417
2052	299	355	360	370	452
9725	447	548	582	512	581
10637	8	10	22	20	16
29920	2203	2020	2505	2023	2064
102466270	0	0	4	0	0
7044	1	1	0	2	1
163859	668	757	785	795	833
3020	5888	7175	7838	7553	7046
105373113	24	17	24	16	24
64746	859	1000	983	1061	1081
107985353	82	83	100	125	98
101927247	0	0	0	0	0
83881	0	0	0	0	2
286826	437	554	529	635	490
142	6821	6115	8092	7863	8097
105373115	0	0	0	0	2
105373116	0	0	0	0	0
375057	5	1	3	8	2
3707	140	127	164	104	132
100506443	0	0	0	0	0
105373117	0	0	0	0	0
105373119	0	0	0	1	1
5664	414	486	494	380	427
107985354	1	0	0	3	0
56997	729	771	1030	873	947
105379282	3	0	7	9	3
8476	1676	1717	1919	1639	1904
107985463	0	0	0	0	0
105373122	0	0	0	0	0
339500	122	150	176	230	228
401983	0	0	0	0	0
116841	953	937	1136	991	1056
65094	425	470	490	457	468
105373289	0	0	0	0	0
339501	0	0	0	0	0
7483	21	9	16	21	22
100847072	0	0	0	0	0
107985355	3	3	1	2	3
89780	0	7	1	0	8
100506571	0	0	0	0	0
375	9343	9421	11166	9429	10305
100500810	6	8	10	9	5
79169	875	860	1129	958	1033
128308	644	647	713	597	724
2987	2332	2127	2393	2164	2265
57165	3	8	6	13	18
574432	0	2	7	3	3
200205	208	186	182	240	261
574407	1	4	4	3	3
84033	55	90	92	73	74
101927401	0	0	1	0	1
81559	714	726	946	742	866
102465444	0	0	2	0	0
51127	2	14	10	7	4
8290	0	0	0	0	0
92815	39	24	31	57	73
128312	1	0	5	3	1
100616308	0	0	0	0	0
149603	1691	1565	1804	1934	2146
100129094	2	3	0	1	0
105373124	2	1	1	3	0
100169751	0	0	0	0	0
100169753	0	0	0	0	0
100169754	0	0	0	0	0
100169755	0	0	0	0	0
100169756	0	0	0	0	0
100169757	0	0	0	0	0
100169758	0	0	0	0	0
100169759	0	0	0	0	0
100169760	0	0	0	0	0
100169761	0	0	0	0	1
100169762	0	0	0	0	0
100169763	0	0	0	0	0
100169764	0	0	0	0	0
100169765	0	0	0	0	0
100169766	0	0	0	0	0
100169767	0	0	0	0	0
58480	135	199	198	213	220
574029	6	14	29	12	17
100169768	0	0	0	0	0
105373143	0	0	0	0	0
105373158	0	0	0	0	0
112267873	4	6	8	4	17
102723935	1	1	0	0	0
105373159	55	58	61	75	42
5867	839	998	886	881	920
126731	320	416	384	346	371
58	2	6	1	2	3
55746	1098	1210	1426	1418	1434
101927478	0	0	0	0	3
23456	504	589	629	680	644
27097	812	800	902	825	797
9816	476	564	672	592	596
105373161	0	0	0	0	0
107985464	0	0	0	0	0
105373162	0	0	0	0	0
101927504	0	0	0	0	0
105373163	0	0	0	0	0
101927532	0	0	0	0	0
2590	2030	2162	2385	1842	2082
79605	39	28	35	61	92
105373164	0	0	0	0	0
105373165	0	0	0	0	0
107985357	0	0	0	0	0
101927553	0	0	0	0	0
22796	495	502	617	630	651
107985358	28	52	47	41	62
183	1	34	7	6	3
105373166	0	0	0	0	0
10753	0	0	0	1	2
107985359	1	0	0	0	0
84886	905	1169	1181	957	1106
101927604	9	1	7	10	7
105373167	0	0	0	0	0
79573	382	580	568	422	497
64801	315	395	457	420	427
375061	205	191	246	264	238
100302132	31	17	34	36	28
440730	0	0	0	0	1
149373	0	0	0	0	0
128061	204	282	215	302	304
8443	1148	1413	1376	1218	1142
112268256	11	29	27	25	23
149371	290	314	356	344	424
83932	541	677	610	700	659
107985360	5	8	22	6	11
54583	1530	1795	1730	1753	1812
645339	0	1	0	0	0
100303453	297	319	390	376	395
7257	885	1180	1243	1250	1188
100287814	0	0	0	0	0
27185	106	114	125	97	130
105373170	0	0	0	0	0
27184	6	6	8	5	5
104472714	0	1	0	1	0
105373172	0	1	1	2	0
105373171	0	1	0	0	0
101929902	0	0	0	0	0
105373196	0	0	0	0	1
105373198	0	0	0	0	0
57568	131	151	182	195	202
105373199	0	0	0	0	0
101927683	0	0	0	0	0
107983960	0	0	0	0	0
54627	132	122	150	129	146
101927711	0	0	2	0	0
105373201	0	0	0	0	0
107985361	81	86	58	79	74
84284	514	603	550	535	555
80003	273	283	329	293	346
84451	306	331	309	365	397
3775	228	250	244	174	183
100616390	0	0	0	0	0
107985362	1	0	0	0	0
148641	141	166	176	93	131
107985363	0	6	4	1	3
102724100	0	0	1	0	1
105373206	1	1	0	0	0
100616380	0	0	0	0	0
101927765	126	110	142	100	140
388753	484	535	614	474	524
6894	317	333	404	449	484
100506795	0	0	0	0	0
107985465	0	0	0	0	0
359948	1621	1894	1841	1628	1875
100302691	7	2	4	3	6
101927787	5	6	2	2	5
105373207	0	1	5	2	0
105373209	1	1	0	0	2
105373208	0	0	0	0	0
100506810	2	3	1	0	0
105373210	0	0	0	0	0
107985364	0	0	0	0	0
100130249	0	0	0	0	0
107985365	0	0	0	0	0
105373211	6	3	0	0	4
101927851	7	3	7	6	3
107985366	2	0	0	1	0
731656	2	6	1	0	0
107985746	0	0	0	0	0
9804	4558	5548	5791	5532	5737
105379283	10	4	8	15	12
677802	1	1	0	2	3
23029	1171	1243	1381	1230	1159
51742	558	761	675	706	834
100616224	0	0	0	0	0
9453	606	827	817	888	895
6905	817	911	1024	763	864
148789	710	775	859	677	705
2786	83	77	90	144	162
1130	183	250	234	205	191
100302139	0	0	0	0	0
105373215	10	9	8	4	4
105373212	2	4	3	5	4
4811	229	174	213	460	500
7107	185	279	264	233	242
56605	132	228	221	225	255
128178	26	12	25	29	29
3964	1712	2184	2316	1853	2031
100287902	66	64	55	46	44
107985367	149	130	147	121	146
55127	1312	1514	1763	1500	1671
88	5	9	8	24	22
4548	555	651	807	728	758
105373218	2	1	4	1	3
107985368	0	0	0	0	0
645745	0	0	0	0	0
6262	9	18	14	11	19
100616141	0	0	0	0	0
100130331	0	0	0	0	0
57829	0	0	0	0	0
105373220	1	0	2	0	0
339535	200	243	206	145	145
105373222	0	0	0	0	0
105373223	0	0	0	0	0
1131	27	38	31	54	38
105373225	0	0	0	0	0
100506915	2	12	6	7	7
100873984	0	0	0	0	0
105373224	0	0	0	0	0
645884	0	0	0	0	0
56776	48	27	22	49	69
64388	6	3	2	5	2
107985369	2	0	0	0	0
105373228	0	0	0	0	0
100506929	3	1	0	1	1
6000	92	101	115	48	70
100422856	0	0	0	0	0
105373230	0	5	6	1	2
2271	1975	2263	2827	1585	1782
8564	26	41	30	28	39
105373233	0	0	0	0	0
23596	212	175	187	153	198
1122	1961	2695	2657	1901	2034
128025	1	0	1	5	2
105373231	0	0	0	0	1
9156	907	1037	1186	942	987
441925	0	0	0	0	0
440738	5	4	11	4	7
200150	43	68	59	85	69
105373235	0	0	0	0	0
105373234	9	1	3	1	0
107985466	0	0	0	0	0
731275	11	16	11	9	21
9859	1657	1675	1962	1662	1769
10806	506	586	755	456	517
100616343	0	0	0	0	0
10000	770	805	1026	597	733
105373255	2	4	0	0	1
339529	0	0	1	0	0
105373258	0	0	0	0	0
10472	719	818	975	715	867
440742	0	0	0	0	0
112268257	0	0	0	0	0
105373261	0	0	0	0	0
105373260	0	0	0	3	0
105373262	0	1	0	2	0
107985371	56	49	51	54	45
200159	1	1	4	0	0
159	1931	2364	2412	1995	2051
105373264	11	1	7	7	6
257044	8	18	9	6	9
51029	1158	1627	1621	1564	1393
107985372	0	0	1	0	0
112268258	1	0	2	2	1
116228	1279	1638	1543	1378	1369
3192	14608	15933	18584	14110	15814
106635532	450	662	721	523	530
101928068	4	15	14	14	12
84288	176	235	225	180	174
107985725	0	0	0	0	0
55083	7	7	7	5	12
111216275	0	0	0	0	0
105373266	0	0	0	0	0
105373265	1	0	9	7	5
64754	761	824	1037	552	596
105373270	0	0	0	0	0
105373269	0	0	0	0	1
101928089	0	0	0	0	0
112268277	1	0	1	0	1
107985599	0	0	0	1	0
107985726	0	0	0	0	0
255654	0	0	0	0	0
64216	531	694	732	627	623
163882	450	509	586	440	450
105373271	4	2	0	2	0
102724382	0	1	1	0	3
51097	1951	2160	2275	1756	1745
107985373	0	1	0	0	0
149134	0	4	12	1	7
25909	1370	1537	1738	1192	1415
57116	48	60	83	43	66
100533111	16	24	20	19	24
93474	126	150	153	118	151
79862	56	77	105	80	89
400812	0	0	2	1	1
388759	1	3	1	4	0
7678	73	100	130	104	102
112268259	34	58	57	29	53
100500849	7	19	15	10	14
317705	0	0	0	0	0
105373273	0	0	0	0	0
84838	1052	945	1077	839	972
107985115	62	40	58	66	59
107985375	0	0	0	0	0
114548	217	263	263	161	211
127623	0	2	2	0	0
441932	0	0	0	0	0
148823	0	1	0	0	0
148824	0	0	0	0	0
81472	0	0	0	0	0
102724446	0	0	0	0	0
81470	0	0	0	0	0
81469	0	0	0	0	0
441933	0	0	0	0	0
343169	0	0	0	0	0
388761	0	1	0	0	0
343170	0	0	0	0	0
26188	0	0	0	0	0
284532	0	0	0	0	0
391189	0	0	0	0	0
25893	0	2	0	0	0
343171	0	0	0	0	0
343172	0	0	0	0	0
127608	0	0	0	0	0
284521	0	0	0	0	0
391190	0	0	0	0	0
391191	0	0	0	0	0
26247	0	0	0	0	0
81466	0	0	0	0	0
26246	0	0	0	0	0
105373275	0	0	0	0	0
391192	0	0	0	0	0
388762	0	0	0	0	0
127059	0	0	0	0	0
391194	0	0	0	0	0
127062	0	0	0	0	0
26245	0	0	0	0	0
391195	0	0	0	0	0
127064	0	0	0	0	0
391196	0	0	0	0	0
127066	0	0	0	0	0
127074	0	0	0	0	0
254879	0	0	0	0	0
26696	0	0	0	0	0
81458	0	0	0	0	0
401992	0	0	0	0	0
105373279	0	0	0	0	0
343173	0	0	0	0	0
105373277	0	1	0	1	0
401993	0	0	0	0	0
391211	0	0	0	0	0
343563	0	0	0	0	0
127068	0	0	0	0	0
127069	0	0	0	0	0
127077	0	0	0	0	0
403244	0	0	0	0	0
403239	0	0	0	0	0
401994	0	0	0	0	2
101928226	0	0	0	0	0
646627	0	0	0	1	0
107985747	0	0	0	0	0
80851	885	889	996	730	891
100422879	6	0	4	1	4
79894	591	514	611	514	613
55657	328	330	390	329	292
267002	128	177	171	124	123
100189199	2	0	0	0	0
100189409	0	0	0	0	0
107987362	0	1	0	0	1
105379854	0	1	1	1	1
105379521	0	0	0	0	0
101060632	0	0	0	0	0
107987363	0	0	0	0	0
102724250	498	650	631	520	540
107987364	1	0	0	0	0
105379523	0	0	0	0	0
107987365	6	7	7	3	2
107987366	13	11	9	15	16
102724562	0	2	1	1	0
105379524	12	6	3	8	12
107987367	0	0	0	0	0
440570	0	5	1	0	1
107987368	0	0	0	0	0
642273	0	2	4	3	1
105373324	0	0	1	0	0
26751	159	171	189	142	178
52	2753	3437	3232	2705	2761
285016	1	3	5	5	4
101927262	1	4	2	1	1
105373346	1	2	4	4	2
105373350	1	2	3	2	6
105373351	0	0	0	0	0
727944	0	0	0	0	0
100996637	0	0	0	0	0
101927362	0	0	0	0	0
105373352	0	0	0	0	0
129787	1241	1473	1459	1185	1152
105373354	66	46	75	54	51
105373479	0	0	0	0	0
105373358	0	0	0	0	0
105373480	1	0	0	0	0
105373392	0	0	0	0	0
339822	0	0	0	0	0
101060385	0	0	0	0	0
105373481	0	0	0	0	0
101060391	4	1	10	14	4
54221	6	2	4	3	12
105373359	1	0	3	0	0
7173	0	3	0	2	1
102723730	0	1	0	0	0
7837	5178	5981	6170	4855	5786
23040	4	3	2	0	3
107985838	0	0	0	0	0
730811	0	0	0	0	0
105373389	0	0	0	0	0
107985839	0	0	0	0	0
105373390	0	0	0	0	0
101927554	0	0	0	0	0
107985840	1	0	0	2	0
